sample_idx,psnr,ssim,mse,post_std_mean,alpha,sigma_used
0,33.96964905416038,0.9610381548026705,878.4112548828125,28.106191635131836,1696.263671875,0.07113476331539793
1,39.23300952432362,0.9798207822937223,88.49488830566406,12.651066780090332,868.7824096679688,0.07939907782217263
2,30.841006399939012,0.9001350391625405,2085.201171875,28.13360023498535,1058.18115234375,0.14954982742351147
