sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,42.87062720655832,0.9912375845591719,5.050360050518066e-05,0.015924876555800438,0.05,0.4,500
1,43.117841743836316,0.9889889565999048,4.871769488090649e-05,0.009906131774187088,0.05,0.4,500
2,40.278184561092296,0.9927070437477838,8.743390935705975e-05,0.010144701227545738,0.05,0.4,500
3,45.838880063295015,0.9943901991973352,2.4070168365142308e-05,0.010565770789980888,0.05,0.4,500
4,41.65157466146959,0.9949955748945813,6.737457442795858e-05,0.01058020256459713,0.05,0.4,500
5,46.16095919993883,0.9924132429809147,2.238568959000986e-05,0.012119611725211143,0.05,0.4,500
6,46.523165026193055,0.9922706432048505,1.8225322492071427e-05,0.011478257365524769,0.05,0.4,500
7,45.40302496395448,0.989498009084425,2.853052683349233e-05,0.011255104094743729,0.05,0.4,500
8,44.341104919751125,0.9919124883210327,3.64909392374102e-05,0.011192096397280693,0.05,0.4,500
9,44.66614821397529,0.9938546566002386,3.3673633879516274e-05,0.014387569390237331,0.05,0.4,500
