sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,28.690179013039902,0.7815631210171571,0.0013224130962044,0.055493541061878204,0.5,0.4,300
1,33.815487045034175,0.8994467749930265,0.0004148797015659511,0.04611114785075188,0.5,0.4,300
2,28.701269693050993,0.6930802358368218,0.0012571044499054551,0.049532849341630936,0.5,0.4,300
3,33.968962611148726,0.8521437221471032,0.00037022936157882214,0.046145133674144745,0.5,0.4,300
4,21.852378256479824,0.6500563784028064,0.0064330315217375755,0.05706934258341789,0.5,0.4,300
5,29.452807082747682,0.7802490534624171,0.0010490246349945664,0.05608635023236275,0.5,0.4,300
6,31.7082869536863,0.8283707060465749,0.0005522847059182823,0.050369564443826675,0.5,0.4,300
7,29.668583714486193,0.7524899620787693,0.0010684493463486433,0.04598112776875496,0.5,0.4,300
8,33.88912171565936,0.8602301815315174,0.00040493314736522734,0.04967568442225456,0.5,0.4,300
9,31.17451757779421,0.8499939304971597,0.0007524073589593172,0.05719407647848129,0.5,0.4,300
