sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.97469671848856,0.9429895043665287,0.0009838193655014038,0.01856888085603714,0.7,0.9,100,0.001,0.0215443469003188,True
1,27.358001884823278,0.9022647769991358,0.0018351463368162513,0.015732314437627792,0.7,0.9,100,0.001,0.0215443469003188,True
2,32.41806613744517,0.9432871391491193,0.0005341850919649005,0.012587154284119606,0.7,0.9,100,0.001,0.0001,True
3,26.157497875078803,0.8549079145694111,0.002236749278381467,0.02086903154850006,0.7,0.9,100,0.001,0.0021544346900318,True
4,29.388470329125976,0.9223566004819976,0.0011345051461830735,0.010619154199957848,0.7,0.9,100,0.001,0.0021544346900318,True
5,33.30039742071793,0.9479187345680069,0.0004325404006522149,0.008303310722112656,0.7,0.9,100,0.001,0.0046415888336127,True
6,28.836483252802694,0.9345774797278661,0.001069900463335216,0.009715565480291843,0.7,0.9,100,0.001,0.0021544346900318,True
7,36.14932273707904,0.9674166444808214,0.00024025920720305294,0.005432461854070425,0.7,0.9,100,0.001,0.0021544346900318,True
8,29.018437238060493,0.9227083328884514,0.0012429446214810014,0.011935194954276085,0.7,0.9,100,0.001,0.01,True
9,19.202215695993935,0.7904610805791563,0.01184904109686613,0.015573333017528057,0.7,0.9,100,0.001,0.0215443469003188,True
