sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.272728841635573,0.45964366838191234,0.029047731310129166,0.06766588985919952,0.7,0.6,50,False
1,16.881247445670866,0.58600501803088,0.020480763167142868,0.08117439597845078,0.7,0.6,50,False
2,24.26318671302727,0.6382461469906999,0.0034928482491523027,0.04339446499943733,0.7,0.6,50,False
3,25.83854306143698,0.8050714063917559,0.00240720366127789,0.05919896438717842,0.7,0.6,50,False
4,17.776037890592733,0.5093140462364548,0.016445599496364594,0.07360577583312988,0.7,0.6,50,False
5,19.0916874000878,0.6031025423690191,0.011399810202419758,0.05616668239235878,0.7,0.6,50,False
6,20.911513511449908,0.6681660924312756,0.006634991150349379,0.058947451412677765,0.7,0.6,50,False
7,23.43298393456479,0.6909808808575088,0.004490698222070932,0.05134161561727524,0.7,0.6,50,False
8,18.57292105728657,0.5930890427649507,0.013772201724350452,0.06614374369382858,0.7,0.6,50,False
9,19.28902107158468,0.7127749994796027,0.011614558286964893,0.07122310996055603,0.7,0.6,50,False
