sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.912505366284712,0.48383232143078675,0.0250688586384058,0.0672847107052803,0.07,0.2,500,False
1,18.880227612949568,0.7092322022334545,0.012925523333251476,0.06603088229894638,0.07,0.2,500,False
2,25.73194219856915,0.7463084168344596,0.0024906008038669825,0.038028888404369354,0.07,0.2,500,False
3,27.29640781541145,0.8320922588938424,0.0017207841156050563,0.05466606840491295,0.07,0.2,500,False
4,19.555562198482047,0.6296820260312358,0.010916848666965961,0.07014069706201553,0.07,0.2,500,False
5,19.979333215387665,0.6614678356078008,0.009292510338127613,0.05012798309326172,0.07,0.2,500,False
6,19.527682974829762,0.6081243786683228,0.009124801494181156,0.05846705287694931,0.07,0.2,500,False
7,26.309068761497354,0.7715199455797627,0.002315823221579194,0.04153032228350639,0.07,0.2,500,False
8,19.218595086004562,0.6614681029461864,0.011869598180055618,0.061134956777095795,0.07,0.2,500,False
9,19.290106506009387,0.7455567455367821,0.011611656285822392,0.07064974308013916,0.07,0.2,500,False
