sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,32.80990319950975,0.9579375600259677,0.0005121471476741135,0.013351012021303177,0.25,1.4,200
1,36.64889248463221,0.9729672563180589,0.00021606360678561032,0.01304717268794775,0.25,1.4,200
2,35.5573817674634,0.9645008918424632,0.0002592747041489929,0.012833603657782078,0.25,1.4,200
3,38.356572954400335,0.9848186003103837,0.00013480619236361235,0.010220115073025227,0.25,1.4,200
4,26.864009855711785,0.9248737698849541,0.00202886201441288,0.014993597753345966,0.25,1.4,200
5,40.40612145738094,0.9911195431423631,8.422757673542947e-05,0.010113592259585857,0.25,1.4,200
6,36.41043078446294,0.9810624227189181,0.00018704608373809606,0.012647583149373531,0.25,1.4,200
7,38.533893306480785,0.9578077946092752,0.0001387468073517084,0.009193751029670238,0.25,1.4,200
8,31.810881789525975,0.9525183046734493,0.0006534424028359354,0.012457686476409435,0.25,1.4,200
9,36.67001183438749,0.9683845247246778,0.00021227732941042632,0.015726782381534576,0.25,1.4,200
