sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,26.149381531881126,0.895989400682821,0.0023738155141472816,0.023064563050866127,0.07,1.2,50,True
1,21.587568287272887,0.8130211102516968,0.006929693277925253,0.03002348728477955,0.07,1.2,50,True
2,29.32523844846456,0.9236612608924198,0.0010888662654906511,0.019041821360588074,0.07,1.2,50,True
3,30.245558811093993,0.9109421377373,0.0008725920342840254,0.02461075969040394,0.07,1.2,50,True
4,29.139270754398954,0.9591923346137484,0.0012015072861686349,0.021770957857370377,0.07,1.2,50,True
5,26.991170774699725,0.9120380195062915,0.0018490529619157314,0.027094753459095955,0.07,1.2,50,True
6,23.379346536188407,0.8549254943735747,0.0037588677369058132,0.036477476358413696,0.07,1.2,50,True
7,35.7253520526457,0.974633985444119,0.0002648970694281161,0.014474705792963505,0.07,1.2,50,True
8,23.381921624768754,0.8406513700549086,0.004550963174551725,0.026560720056295395,0.07,1.2,50,True
9,18.53574711948405,0.6855629549467007,0.013814338482916355,0.0450703427195549,0.07,1.2,50,True
