sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.959081118321773,0.9248301027263025,0.0009873632807284594,0.02224203571677208,0.35,0.9,200,1e-06,0.0046415888336127,True
1,30.43203800541747,0.8928841078159917,0.0009042054880410433,0.0286843441426754,0.35,0.9,200,1e-06,0.0464158883361277,True
2,31.578140441309685,0.9524347853257683,0.0006481630844064057,0.016545165330171585,0.35,0.9,200,1e-06,0.001,True
3,29.869432384733983,0.9055676962622855,0.0009515331475995481,0.01824059896171093,0.35,0.9,200,1e-06,0.01,True
4,28.901173886606394,0.9409630198888981,0.0012692176969721913,0.019514374434947968,0.35,0.9,200,1e-06,0.0046415888336127,True
5,34.26258712806617,0.9488454918743288,0.00034658334334380925,0.014149799942970276,0.35,0.9,200,1e-06,0.0046415888336127,True
6,29.934728247456917,0.9328502994511273,0.0008308428223244846,0.020736530423164368,0.35,0.9,200,1e-06,0.0021544346900318,True
7,36.98163160205339,0.9705474024678901,0.00019835772400256246,0.008181148208677769,0.35,0.9,200,1e-06,0.01,True
8,28.169643220862632,0.8974305533864549,0.0015112321125343442,0.020305804908275604,0.35,0.9,200,1e-06,0.0046415888336127,True
9,18.697992405563106,0.6953973431642728,0.013307778164744377,0.03851398080587387,0.35,0.9,200,1e-06,0.0215443469003188,True
10,27.05886747793954,0.9465985194125411,0.0019452987471595407,0.03341370448470116,0.35,0.9,200,1e-06,0.01,True
11,32.64664731733136,0.9263131392060542,0.0005428765434771776,0.01995515264570713,0.35,0.9,200,1e-06,0.1,True
12,28.56558666635238,0.9476414896640062,0.001381895737722516,0.01808132231235504,0.35,0.9,200,1e-06,0.01,True
13,24.55645764568429,0.8657332113410574,0.0034918226301670074,0.026867104694247246,0.35,0.9,200,1e-06,0.0215443469003188,True
14,33.02760173917242,0.9392341658534527,0.0004973702016286552,0.021620694547891617,0.35,0.9,200,1e-06,0.0021544346900318,True
15,40.18349507025907,0.9635771059337908,9.570693509886041e-05,0.01240953616797924,0.35,0.9,200,1e-06,0.01,True
16,35.006211079000295,0.9668972469766319,0.0003147383686155081,0.01726594567298889,0.35,0.9,200,1e-06,0.0464158883361277,True
17,34.10766524566607,0.9541074330192847,0.0003879493451677263,0.019144734367728233,0.35,0.9,200,1e-06,0.0464158883361277,True
18,30.61428125111756,0.9243421615231148,0.000837744795717299,0.019887667149305344,0.35,0.9,200,1e-06,0.01,True
19,32.87167295991111,0.9529972008292028,0.0004990146844647825,0.018083296716213226,0.35,0.9,200,1e-06,0.0046415888336127,True
20,26.955166260806603,0.8216641950920817,0.001724969013594091,0.040574584156274796,0.35,0.9,200,1e-06,0.01,True
21,38.35772030599419,0.9826518843802013,0.000145799494930543,0.011993912048637867,0.35,0.9,200,1e-06,0.0464158883361277,True
22,31.209687879830824,0.9386623467638766,0.0007424923242069781,0.02971419133245945,0.35,0.9,200,1e-06,0.0021544346900318,True
23,32.19182729067684,0.914054274435998,0.0006025142502039671,0.02251565270125866,0.35,0.9,200,1e-06,0.0464158883361277,True
24,30.10575275953019,0.9202259981195501,0.0009719322551973164,0.02548050694167614,0.35,0.9,200,1e-06,0.001,True
