sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,zeta
0,25.958848582486183,0.9054847139820948,0.00248027709312737,0.02026577666401863,0.05,1.0,1.0,True,25,0.8
1,23.202812588825527,0.8433624523012083,0.004777378402650356,0.034878432750701904,0.05,1.0,1.0,True,25,0.8
2,29.48540040407707,0.9229812935799092,0.0010494417510926723,0.019581453874707222,0.05,1.0,1.0,True,25,0.8
3,30.469946045126935,0.9149350721938815,0.0008286525844596326,0.025155257433652878,0.05,1.0,1.0,True,25,0.8
4,29.92001332707124,0.9644676132590901,0.001003811601549387,0.019628457725048065,0.05,1.0,1.0,True,25,0.8
5,26.989121688685458,0.9115797836423378,0.0018499256111681461,0.022878417745232582,0.05,1.0,1.0,True,25,0.8
6,22.69309483798837,0.8477865806159633,0.004402325954288244,0.03420894593000412,0.05,1.0,1.0,True,25,0.8
7,36.181639027172466,0.9760744973509673,0.0002384780382271856,0.013022095896303654,0.05,1.0,1.0,True,25,0.8
8,24.822406800902765,0.8701409554071494,0.0032662905286997557,0.028054874390363693,0.05,1.0,1.0,True,25,0.8
9,17.84796956319566,0.6758340078353955,0.016184819862246513,0.04344788193702698,0.05,1.0,1.0,True,25,0.8
10,21.049974029964808,0.8820714137831126,0.007760248146951199,0.054178301244974136,0.05,1.0,1.0,True,25,0.8
11,34.377645058118944,0.9426585675992832,0.0003644192183855921,0.022272072732448578,0.05,1.0,1.0,True,25,0.8
12,28.26494368522465,0.9306349243941814,0.0014809471322223544,0.019081158563494682,0.05,1.0,1.0,True,25,0.8
13,26.69183781461786,0.8905533861457318,0.002135571790859103,0.028162334114313126,0.05,1.0,1.0,True,25,0.8
14,35.27797293310926,0.9599518859749362,0.0002962392754852772,0.025306537747383118,0.05,1.0,1.0,True,25,0.8
15,27.779252658276057,0.9321343383306813,0.0016648215241730213,0.021105580031871796,0.05,1.0,1.0,True,25,0.8
16,40.01428577795731,0.9801671111762094,9.934413537848741e-05,0.017430512234568596,0.05,1.0,1.0,True,25,0.8
17,35.479447544431025,0.9510139522168658,0.0002828764554578811,0.01918672025203705,0.05,1.0,1.0,True,25,0.8
18,29.874684094412395,0.9502972836833989,0.0009932795073837042,0.022334976121783257,0.05,1.0,1.0,True,25,0.8
19,29.23620881790558,0.940925999799257,0.001152549753896892,0.020719032734632492,0.05,1.0,1.0,True,25,0.8
20,25.980628440494637,0.8134536143917095,0.0021589125972241163,0.043059077113866806,0.05,1.0,1.0,True,25,0.8
21,39.196244915506234,0.9852919189492,0.00012019975838484243,0.013960937038064003,0.05,1.0,1.0,True,25,0.8
22,27.658986326503516,0.9096130263771558,0.0016817526193335652,0.04289093613624573,0.05,1.0,1.0,True,25,0.8
23,34.46264842884017,0.9416505275111572,0.0003571784181986004,0.023827215656638145,0.05,1.0,1.0,True,25,0.8
24,30.181697403166655,0.9342501265591758,0.0009550839895382524,0.027697939425706863,0.05,1.0,1.0,True,25,0.8
25,33.19108926868358,0.9431020386816916,0.0004772801185026765,0.017562730237841606,0.05,1.0,1.0,True,25,0.8
26,28.285924563089978,0.88624568625184,0.0012360734399408102,0.025878481566905975,0.05,1.0,1.0,True,25,0.8
27,32.366392995771804,0.968618111575351,0.0005792188458144665,0.020790811628103256,0.05,1.0,1.0,True,25,0.8
28,27.741995963261672,0.8568207223779403,0.0014674811391159892,0.030987022444605827,0.05,1.0,1.0,True,25,0.8
29,32.53997347972441,0.9797146343256051,0.000556516635697335,0.011284534819424152,0.05,1.0,1.0,True,25,0.8
30,23.344595425143154,0.9040125682565573,0.004622516687959433,0.020441638305783272,0.05,1.0,1.0,True,25,0.8
31,16.285379383051758,0.6658766273234565,0.02329779602587223,0.038946088403463364,0.05,1.0,1.0,True,25,0.8
32,34.70299550406349,0.9678483419004977,0.00033824951970018446,0.019346194341778755,0.05,1.0,1.0,True,25,0.8
33,31.25446504384239,0.9739305949832386,0.0007484334637410939,0.01430635154247284,0.05,1.0,1.0,True,25,0.8
34,35.15211334818275,0.9490982119120865,0.00030489038908854127,0.022119732573628426,0.05,1.0,1.0,True,25,0.8
35,23.221412347978692,0.7911708547490561,0.00475646136328578,0.03706230968236923,0.05,1.0,1.0,True,25,0.8
36,28.909556072939107,0.9342771489769066,0.0012592078419402242,0.024371683597564697,0.05,1.0,1.0,True,25,0.8
37,25.947550559912635,0.9330572585956846,0.002531456993892789,0.026714172214269638,0.05,1.0,1.0,True,25,0.8
38,32.70252786887687,0.9365078348001337,0.0005309046246111393,0.021018674597144127,0.05,1.0,1.0,True,25,0.8
39,21.86875642406043,0.8827677672655371,0.006461558863520622,0.024879345670342445,0.05,1.0,1.0,True,25,0.8
40,27.136000039066023,0.9131285079646283,0.0019307383336126804,0.016425328329205513,0.05,1.0,1.0,True,25,0.8
41,34.60002612717264,0.9456139485994729,0.0003447505587246269,0.024126676842570305,0.05,1.0,1.0,True,25,0.8
42,26.581284348122924,0.925509801051811,0.002181882504373789,0.03428154066205025,0.05,1.0,1.0,True,25,0.8
43,34.65535419110196,0.9344834331442267,0.0003416427061893046,0.024309080094099045,0.05,1.0,1.0,True,25,0.8
44,24.67045704932367,0.8387374603203944,0.003301379270851612,0.04428669065237045,0.05,1.0,1.0,True,25,0.8
45,25.721113533912256,0.9239594681593395,0.0026056154165416956,0.023716872557997704,0.05,1.0,1.0,True,25,0.8
46,22.12823851009567,0.8216645636130124,0.005939843598753214,0.02823219634592533,0.05,1.0,1.0,True,25,0.8
47,26.53050949723314,0.9230862559545958,0.0021915363613516092,0.029691753908991814,0.05,1.0,1.0,True,25,0.8
48,26.131299972419445,0.9377026816578227,0.002425553509965539,0.04228932037949562,0.05,1.0,1.0,True,25,0.8
49,32.151814791752294,0.9592854620963797,0.000607142283115536,0.022927870973944664,0.05,1.0,1.0,True,25,0.8
50,25.555268902806457,0.8320442729944523,0.0024860461708158255,0.040871381759643555,0.05,1.0,1.0,True,25,0.8
51,29.33652645473028,0.9523376527370191,0.0011586863547563553,0.020369917154312134,0.05,1.0,1.0,True,25,0.8
52,30.267328519761172,0.9188404302694234,0.0007343321340158582,0.025784984230995178,0.05,1.0,1.0,True,25,0.8
53,24.181658689691954,0.9096694284025484,0.003813641145825386,0.02280714176595211,0.05,1.0,1.0,True,25,0.8
54,35.82195635811277,0.9773683395117552,0.00026145734591409564,0.0144771384075284,0.05,1.0,1.0,True,25,0.8
55,30.170121522270787,0.9470824513688176,0.0009532668627798557,0.026924051344394684,0.05,1.0,1.0,True,25,0.8
56,26.95310202044694,0.9332596427450818,0.002003586618229747,0.027856525033712387,0.05,1.0,1.0,True,25,0.8
57,28.175463549313648,0.8912172458474347,0.0011411493178457022,0.03335750475525856,0.05,1.0,1.0,True,25,0.8
58,26.410216019840263,0.9249188904107478,0.0022848204243928194,0.025302283465862274,0.05,1.0,1.0,True,25,0.8
59,27.544293180913325,0.9636483580466086,0.0017594497185200453,0.022181406617164612,0.05,1.0,1.0,True,25,0.8
60,29.536796932569445,0.9187574706994712,0.0010529577266424894,0.027714306488633156,0.05,1.0,1.0,True,25,0.8
61,24.278475554265725,0.8577019119152504,0.0034280186519026756,0.03674391657114029,0.05,1.0,1.0,True,25,0.8
62,31.708645290979156,0.9509059748274992,0.000673741742502898,0.01730312407016754,0.05,1.0,1.0,True,25,0.8
63,23.16917312561547,0.8093413878366797,0.004782387521117926,0.033905304968357086,0.05,1.0,1.0,True,25,0.8
64,21.951632252494836,0.8330495805330673,0.006375616416335106,0.03375152498483658,0.05,1.0,1.0,True,25,0.8
65,27.823916001050613,0.9535410123443764,0.001617326634004712,0.024656904861330986,0.05,1.0,1.0,True,25,0.8
66,25.556885583548432,0.9318393647778391,0.002779765520244837,0.02190711908042431,0.05,1.0,1.0,True,25,0.8
67,27.937074635662537,0.9463651595546857,0.0014541513519361615,0.027836406603455544,0.05,1.0,1.0,True,25,0.8
68,28.408663368817418,0.9081972021805612,0.0012344226706773043,0.032833993434906006,0.05,1.0,1.0,True,25,0.8
69,30.20716503587237,0.9356431731984493,0.0009471452212892473,0.02329910174012184,0.05,1.0,1.0,True,25,0.8
70,27.17375602019822,0.9515076691844145,0.0019148163264617324,0.017904439941048622,0.05,1.0,1.0,True,25,0.8
71,18.452557963540144,0.6988394591923451,0.013731755316257477,0.04665718227624893,0.05,1.0,1.0,True,25,0.8
72,37.86990844022275,0.9911883283018205,0.00016321959265042096,0.012062287889420986,0.05,1.0,1.0,True,25,0.8
73,18.597158871572145,0.7819171998289056,0.013580625876784325,0.0324336439371109,0.05,1.0,1.0,True,25,0.8
74,25.98775571450694,0.796513834834614,0.0024558017030358315,0.04815813899040222,0.05,1.0,1.0,True,25,0.8
75,25.430515713664587,0.912641893422579,0.002857964951545,0.016501910984516144,0.05,1.0,1.0,True,25,0.8
76,21.733987030360428,0.8889403626761496,0.006690269336104393,0.017444107681512833,0.05,1.0,1.0,True,25,0.8
77,32.707328018925296,0.9656682025076067,0.0005355364410206676,0.01800142601132393,0.05,1.0,1.0,True,25,0.8
78,28.97002170917237,0.9418831513877439,0.0012645618990063667,0.02711060270667076,0.05,1.0,1.0,True,25,0.8
79,26.153898362923314,0.8367141925050301,0.0022544737439602613,0.04071257263422012,0.05,1.0,1.0,True,25,0.8
80,23.636155819190936,0.8512214193523007,0.004125997424125671,0.03090480901300907,0.05,1.0,1.0,True,25,0.8
81,31.307503518974215,0.9538511473404857,0.0007345107151195407,0.021303487941622734,0.05,1.0,1.0,True,25,0.8
82,37.581136034838735,0.9844622148356571,0.00017419489449821413,0.01583573780953884,0.05,1.0,1.0,True,25,0.8
