sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling
0,30.068098008874298,0.9470305955469978,135.52557373046875,5.679601192474365,0.2946341820223038,461.02386474609375,375.16558837890625
1,37.08609509486231,0.9803800479085084,176.60643005371094,10.114360809326172,0.3652433760629488,925.1535034179688,950.7636108398438
2,31.12102223691395,0.9282779702368904,386.1259765625,7.804399490356445,0.6451367352913326,506.3103942871094,732.261962890625
3,38.375717608976764,0.9800354836679711,48.165462493896484,7.549910545349121,0.31526358635492735,753.197998046875,599.059814453125
4,24.82138313320839,0.8924883223476102,79.90135955810547,2.062436103820801,0.4474350335906038,138.9778594970703,156.8626251220703
5,32.099577770217955,0.9286116875046855,14.028595924377441,1.3373087644577026,0.6012422640157918,128.66493225097656,156.83853149414062
6,35.266944543121284,0.9820348066503665,0.847963273525238,0.6191936135292053,0.4078200489014116,54.06572723388672,59.02552795410156
7,40.64863568518764,0.9671839639713644,63.98753356933594,8.39416217803955,0.32053539275998466,984.9114379882812,866.3099975585938
8,34.06908644299476,0.9691584269728577,140.56532287597656,5.997913360595703,0.33448718691414475,614.2463989257812,601.513916015625
9,29.73582545265533,0.9289231210085875,525.8184204101562,15.390928268432617,0.21925013029019697,1257.5687255859375,708.364501953125
10,28.86448824270484,0.9660329207455042,0.5968692898750305,0.39850056171417236,0.289252260031546,28.96027946472168,21.56390953063965
11,30.437223018582774,0.957675613962706,849.4409790039062,11.310184478759766,0.38101127993966943,1089.5374755859375,969.93994140625
12,29.823021154169965,0.950759549158115,717.15869140625,10.56956958770752,0.39634819107345765,800.2408447265625,832.6101684570312
13,38.06490522727562,0.9800331929335284,7.071042537689209,2.519021511077881,0.35676633542808894,217.69802856445312,213.12677001953125
14,46.24952120120578,0.9933857154274135,0.7901226878166199,1.6350376605987549,0.29064941428328317,185.60379028320312,182.6431427001953
15,45.780735072931165,0.9934268610857588,0.8951548337936401,1.3909047842025757,0.3401613832424915,201.3215789794922,184.22109985351562
16,32.14479406471839,0.924700726907781,56.560665130615234,2.2663848400115967,0.4408134274067588,262.01275634765625,304.93798828125
17,43.660630123772194,0.9936726864954021,11.8626127243042,4.054454803466797,0.4018686776242273,540.1922607421875,525.231689453125
18,31.44157670052975,0.9336126560577882,129.5330810546875,5.0813398361206055,0.3214047903642559,444.65380859375,432.5130615234375
19,28.28049315822469,0.89054933088179,122.40867614746094,2.1253771781921387,0.5151086884006849,209.73667907714844,291.9378967285156
20,29.625642247225873,0.889961880978986,349.6058044433594,5.02426290512085,0.816178159989021,316.65380859375,612.2410278320312
21,32.365223789883714,0.9358986726932236,11.414518356323242,1.3350470066070557,0.4965324295623165,127.77408599853516,140.3543701171875
22,41.77057558616027,0.9914290337401401,5.596302032470703,4.175245761871338,0.38986339049251933,296.466796875,292.8525085449219
23,34.004205492159855,0.9529944472610796,53.46270751953125,3.116118907928467,0.3490314851751954,341.5584716796875,366.9954833984375
24,37.9049321564043,0.9742660992524141,33.636932373046875,7.25160026550293,0.4100406478431482,489.763671875,456.6139221191406
25,37.857371323012636,0.9710441479695839,100.53487396240234,5.97749662399292,0.4930303394420381,671.5157470703125,785.3908081054688
26,27.36990079234328,0.8373788714008089,61.342742919921875,4.192774295806885,0.5387232512409043,166.08892822265625,200.47410583496094
27,41.31126535612772,0.9778508601865902,19.565814971923828,3.930368423461914,0.36585387403460323,509.4656982421875,514.72021484375
28,27.005447428144528,0.8333969065553941,611.0492553710938,7.395254135131836,0.6047249331703775,394.72607421875,592.8221435546875
29,22.55856466414171,0.8411251966684977,12.452262878417969,0.4186224341392517,0.4944232175408604,39.26274871826172,47.403961181640625
30,30.773299418948604,0.9299617834068197,308.8344421386719,6.346227645874023,0.4935574088043664,556.4186401367188,607.9373168945312
31,31.449754464617726,0.9658267158780428,20.828779220581055,1.7570990324020386,0.49202070543867454,142.03306579589844,171.35360717773438
32,32.13498997281773,0.9409773512805886,2.660409450531006,0.5573979020118713,0.41249886219313764,61.1444206237793,65.98654174804688
33,29.389266008006775,0.9170496393479523,1035.494140625,8.928662300109863,0.5390309898181146,853.0811157226562,948.9366455078125
34,43.41624870331458,0.9820096590955067,42.40180969238281,10.11530590057373,0.3305877581065365,988.0362548828125,965.6663818359375
35,28.985293686601153,0.9233761263100124,824.8052368164062,8.813077926635742,0.448801588006741,720.6115112304688,808.5889282226562
36,38.56180395762514,0.9815586430738585,12.71605110168457,4.021649360656738,0.3532004731959313,330.1756896972656,305.30914306640625
