sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling
0,32.976754452688155,0.9558156412690724,0.0004928442067466676,0.013738321140408516,0.5,1.0,1.0
1,37.12446613848403,0.9800836671493617,0.00019365303160157055,0.013187103904783726,0.5,1.0,1.0
2,33.438531593903114,0.9415812670984628,0.00042232341365888715,0.012027452699840069,0.5,1.0,1.0
3,36.81479175415083,0.9630884688782003,0.00019225955475121737,0.010547145269811153,0.5,1.0,1.0
4,27.383986909681745,0.9278214174977305,0.0017999267438426614,0.01609412580728531,0.5,1.0,1.0
5,38.337514081456845,0.9664570411553816,0.0001356172579107806,0.009967440739274025,0.5,1.0,1.0
6,36.22137347903245,0.9817138686237935,0.00019536842592060566,0.01271655410528183,0.5,1.0,1.0
7,37.33192546853295,0.9510928955624962,0.00018298679788131267,0.008819537237286568,0.5,1.0,1.0
8,32.90251726377106,0.9639824397546711,0.0005082106799818575,0.010685013607144356,0.5,1.0,1.0
9,32.334434116041166,0.9252598323043286,0.000576051592361182,0.015119864605367184,0.5,1.0,1.0
10,38.48632702833745,0.9927963124832255,0.00014003620890434831,0.011378301307559013,0.5,1.0,1.0
11,42.013808615338206,0.9801391692845568,6.280365050770342e-05,0.009305769577622414,0.5,1.0,1.0
12,32.923575978198194,0.9685912602518612,0.0005066130543127656,0.014241072349250317,0.5,1.0,1.0
13,38.23134722903945,0.9801572809309167,0.0001498177443863824,0.012017042376101017,0.5,1.0,1.0
14,46.52076956487647,0.9947671672046738,2.225168645964004e-05,0.0095775555819273,0.5,1.0,1.0
15,49.01639215142141,0.9888240128324989,1.2521423741418403e-05,0.00751357339322567,0.5,1.0,1.0
16,42.02607219202144,0.9784373463860976,6.251203012652695e-05,0.009067770093679428,0.5,1.0,1.0
17,46.89980234159943,0.9896741370882904,2.0396766558405943e-05,0.00844127219170332,0.5,1.0,1.0
18,31.42140461661688,0.9261329333510315,0.0006956637953408062,0.011402266100049019,0.5,1.0,1.0
19,38.594075702239635,0.9741636350504878,0.00013362047320697457,0.011404822580516338,0.5,1.0,1.0
