sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling
0,-200.59751061667743,7.058593894031403e-20,1.5797272810047787e+25,34352394141696.0,0.03413227440920664,462.0290832519531,375.16558837890625
1,41.42126458819305,0.9928070594344223,65.08629608154297,4.989231109619141,0.04420914034069964,921.7554321289062,950.7636108398438
2,33.457297735738855,0.9654210082902136,225.47659301757812,4.355088710784912,0.06828208797488518,505.8893127441406,732.261962890625
3,48.11681669794325,0.995640434732255,5.1124114990234375,2.896712303161621,0.052396052867868435,602.262451171875,599.059814453125
4,-180.87948252582788,-9.013512013506167e-20,2.9692088228065604e+22,1105498734592.0,0.03591168282567816,193.42831420898438,156.8626251220703
5,31.90138373927529,0.9239069266731095,14.683636665344238,0.6100646257400513,0.06458677751963,128.4695587158203,156.83853149414062
6,40.67680510874307,0.9951396884840709,0.2440006583929062,0.3475329875946045,0.05565410128818231,54.10625076293945,59.02552795410156
7,-280.42002486091496,0.0,8.183920707602447e+33,8.253481285121475e+17,0.031506267871553,979.2482299804688,866.3099975585938
8,-235.52272873875177,0.0,1.2795572161782842e+29,2210604366430208.0,0.03387783228270526,614.0726318359375,601.513916015625
9,-inf,,inf,inf,0.03107109921986439,1255.603515625,708.364501953125
10,-inf,,inf,inf,0.02719567262576109,28.995891571044922,21.56390953063965
11,32.123418439230285,0.9680588174884287,576.1209716796875,7.064169406890869,0.0444427748067275,1090.483642578125,969.93994140625
12,35.130416483664646,0.9827634139395904,211.28843688964844,5.688816070556641,0.04712764745311888,800.5660400390625,832.6101684570312
13,-176.11462987622784,-5.536298800662547e-19,1.8511300922568094e+22,1250394112000.0,0.035340716242795146,217.98483276367188,213.12677001953125
14,-inf,,inf,inf,0.026919950604441866,185.8557891845703,182.6431427001953
15,-108.39753215853196,1.212087247030171e-11,2342744404000768.0,509826848.0,0.03780283837624194,201.6790771484375,184.22109985351562
16,-86.13442232118106,8.719608775820169e-10,38057138978816.0,31207950.0,0.039162225146491134,261.6181335449219,304.93798828125
17,46.965237698923445,0.9973868695082926,5.542677402496338,2.1093008518218994,0.04378013525115071,540.59765625,525.231689453125
18,38.19074022882916,0.9751771377674443,27.381946563720703,3.0949809551239014,0.040168666630300574,444.7636413574219,432.5130615234375
19,27.458202104389752,0.87608930392631,147.92489624023438,1.5318567752838135,0.07058667737957186,209.28260803222656,291.9378967285156
20,30.08494325726309,0.8980593635070571,314.5201721191406,4.904626369476318,0.1014638873314094,316.88189697265625,612.2410278320312
21,34.48219843855242,0.963887017337515,7.010680675506592,0.7427921891212463,0.04472235934699126,127.82908630371094,140.3543701171875
22,48.228691282864574,0.9973424467939588,1.264997124671936,1.8805601596832275,0.045720443111225244,295.43035888671875,292.8525085449219
23,18.228706428115537,0.32810389025700315,2021.16064453125,342.5805969238281,0.04366367132967503,341.2600402832031,366.9954833984375
24,44.45359147509788,0.9932727063895502,7.446469783782959,3.382535934448242,0.04461338462393898,489.568603515625,456.6139221191406
25,39.65081567578504,0.9787061265424678,66.5230712890625,2.708193778991699,0.05085743494164376,669.1028442382812,785.3908081054688
26,32.999384215928025,0.952888765011917,16.780885696411133,1.8086415529251099,0.06086524413759432,166.1373748779297,200.47410583496094
27,-83.01819981862863,-1.8523888751460492e-09,53020570157056.0,66677064.0,0.040133230380361054,509.9356384277344,514.72021484375
28,29.480757712095468,0.9240462474671065,345.5773010253906,6.034073829650879,0.06697132193761167,401.5210876464844,592.8221435546875
29,24.396870083865064,0.8807906141849206,8.15488338470459,0.2912600636482239,0.05303875959626425,39.30916213989258,47.403961181640625
30,33.25343802656231,0.960024946297147,174.4664306640625,3.064701795578003,0.04887127334583759,555.8653564453125,607.9373168945312
31,32.85776863536434,0.9762535930387253,15.061299324035645,0.8376749157905579,0.06048196437478186,142.04014587402344,171.35360717773438
32,-46.818392630157675,1.3862348163145406e-06,209067600.0,137779.890625,0.04416074130708584,61.044864654541016,65.98654174804688
33,31.166182874372588,0.9444519689247027,687.7900390625,4.383908748626709,0.056035380467476574,852.3650512695312,948.9366455078125
34,-62.42958936533731,6.705877325783088e-08,1629176725504.0,13195848.0,0.04049570037712279,986.7482299804688,965.6663818359375
35,30.212640748937908,0.9379275512849861,621.7513427734375,4.302683353424072,0.05455302824085219,721.100830078125,808.5889282226562
36,-14.907905198412255,0.0007439158957336706,2826983.0,10303.6484375,0.041739699001148704,331.8753662109375,305.30914306640625
37,27.01329332547124,0.9116273881421569,19.245309829711914,0.5651662349700928,0.059046171517883675,76.7447738647461,98.5744400024414
38,39.93911219878706,0.9901288544645742,47.00747299194336,5.594849586486816,0.04591060262039821,639.5885009765625,684.5487670898438
39,26.1636526262428,0.9001176947327975,466.82928466796875,4.643324375152588,0.05892946034972653,363.97021484375,440.71234130859375
40,-79.75580190460485,1.5006383341571048e-09,1426007523328.0,4393764.0,0.040968423876611884,129.33773803710938,122.91619873046875
41,31.509361400578754,0.9647077110406661,172.5747528076172,4.2244873046875,0.05627559263245667,471.17620849609375,495.6817321777344
42,42.08256917913768,0.9719891731614791,0.07683926820755005,0.1481398493051529,0.042621197311574724,36.8576545715332,35.35413360595703
43,32.79433169824852,0.9258837005343592,433.7054443359375,4.165614128112793,0.05869674629607139,808.6036987304688,909.4110717773438
44,34.59659024234139,0.9893482716521489,22.616626739501953,1.3889421224594116,0.04972443442659246,216.06190490722656,259.5212097167969
45,27.82095622281114,0.8875948487539748,705.942626953125,3.061455249786377,0.05427212608753463,502.8680725097656,662.8597412109375
46,41.47571739781732,0.9946089561017551,6.736702919006348,2.478029489517212,0.041783451151580844,356.3415832519531,312.39935302734375
