sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,zeta
0,25.662005736151414,0.899397467300046,373.79241943359375,7.494839191436768,0.2507727406771334,380.4129638671875,375.16558837890625,True,25,0.8
1,21.96250699890745,0.8129558775711409,5745.99609375,35.534786224365234,0.16903702224586947,971.399169921875,950.7636108398438,True,25,0.8
2,28.870928416551745,0.9157709351106921,648.243896484375,11.086365699768066,0.2766607673537165,513.4102783203125,732.261962890625,True,25,0.8
3,29.1091518854438,0.901625723731334,406.8106384277344,16.554595947265625,0.18013300063665696,612.6936645507812,599.059814453125,True,25,0.8
4,28.524471803010734,0.9514951978659236,34.060054779052734,2.49259877204895,0.2553036317541809,142.59068298339844,156.8626251220703,True,25,0.8
5,28.384191101794514,0.9259397760923842,33.00295639038086,3.53631854057312,0.22136358833208375,142.5239715576172,156.83853149414062,True,25,0.8
6,23.334931033548784,0.8622255560511775,13.230565071105957,1.5061613321304321,0.31049000225446255,41.21870422363281,59.02552795410156,True,25,0.8
7,27.376251550013436,0.9399682951954619,1359.3577880859375,4.445559978485107,0.3176175940272876,556.4368896484375,866.3099975585938,True,25,0.8
8,21.39353406873649,0.8152472875221566,2602.755859375,23.192399978637695,0.1895538924921126,730.8443603515625,601.513916015625,True,25,0.8
9,18.19716487722058,0.6796156524843524,7493.79541015625,28.83107566833496,0.19358755212082368,640.5252685546875,708.364501953125,True,25,0.8
10,21.07016087337253,0.8669178517901094,3.5917985439300537,1.3996297121047974,0.1597365387715992,29.030498504638672,21.56390953063965,True,25,0.8
11,29.84678133206171,0.941171062081837,973.1445922851562,16.717327117919922,0.22850046251261558,869.644775390625,969.93994140625,True,25,0.8
12,26.36814046900583,0.9131598665702885,1588.9248046875,25.275266647338867,0.18838487061983247,1013.555908203125,832.6101684570312,True,25,0.8
13,27.67761859382054,0.8860722989309099,77.3058090209961,6.743267059326172,0.17019387810212971,220.08665466308594,213.12677001953125,True,25,0.8
14,33.76092785748553,0.953056403873075,14.013733863830566,4.005612850189209,0.1822409406955683,186.01698303222656,182.6431427001953,True,25,0.8
