sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling
0,29.87275108486818,0.9361641477424386,141.76072692871094,7.639790058135986,0.6226282302112041,436.127197265625,375.16558837890625
1,35.68187967689039,0.9741321450139716,244.02146911621094,15.655927658081055,0.718125590358102,928.92919921875,950.7636108398438
2,29.64184242587299,0.8819084622913066,542.8089599609375,11.899964332580566,1.2685578982675654,506.77825927734375,732.261962890625
3,34.42517613458119,0.9484273467301338,119.61617279052734,11.037402153015137,0.6408639306232009,753.7811279296875,599.059814453125
4,24.195105433939492,0.870702995040842,92.2957992553711,3.04481840133667,0.8967022528966065,138.585693359375,156.8626251220703
5,37.74852515468044,0.972262088713016,3.820493221282959,2.2885231971740723,0.8980436514744639,164.9816131591797,156.83853149414062
6,32.85469417381399,0.9699960522607384,1.477753758430481,0.9678505659103394,0.8065580873713969,54.02069854736328,59.02552795410156
7,33.91788934725645,0.9280324627340639,301.4185791015625,15.628145217895508,0.5050689699237502,1271.4388427734375,866.3099975585938
8,34.38189203520992,0.9765460943751291,130.7969512939453,9.766667366027832,0.6471214598859757,614.4395751953125,601.513916015625
9,27.308637125285742,0.9057761940632257,919.5061645507812,22.526975631713867,0.436840605859171,1259.752197265625,708.364501953125
10,29.3191826682629,0.9695644089096717,0.5375387668609619,0.5498594045639038,0.5805734449373107,28.92070960998535,21.56390953063965
11,29.925920318486433,0.957738476133568,955.5720825195312,13.860334396362305,0.7837705883415038,1088.4862060546875,969.93994140625
12,27.55349641658029,0.9231134595972235,1209.3939208984375,16.467741012573242,0.7988861238344059,799.8795776367188,832.6101684570312
13,36.490236341674304,0.9672272574421791,10.161325454711914,4.037734508514404,0.7239780623173719,217.37933349609375,213.12677001953125
14,42.00360763753709,0.9783487855711466,2.1003220081329346,2.722221851348877,0.5813480382914263,185.32382202148438,182.6431427001953
15,42.10382482281257,0.9853994602758449,2.087320566177368,2.254141092300415,0.6731352852394686,200.92434692382812,184.22109985351562
16,30.4757413410824,0.8756393660945958,83.06532287597656,3.668321132659912,0.8954440359432475,262.45123291015625,304.93798828125
17,41.81715388752224,0.9848298694942266,18.135435104370117,6.569915294647217,0.7804561777433606,539.741943359375,525.231689453125
18,27.780361544072072,0.8735345715524242,300.9554138183594,7.709629058837891,0.6384797991160077,444.5317687988281,432.5130615234375
19,28.22184247593075,0.8855385378145366,124.072998046875,3.322479009628296,1.011421671171675,210.24122619628906,291.9378967285156
20,29.45336702882063,0.8907633592166541,363.75262451171875,6.686644077301025,1.6682334075084537,316.4003601074219,612.2410278320312
21,30.32649470748256,0.9000374101865479,18.25284194946289,1.8687233924865723,0.9519719534416426,127.71296691894531,140.3543701171875
22,36.29309827523133,0.9813158363257646,19.75371742248535,5.6038408279418945,0.7752558124654763,297.6183776855469,292.8525085449219
23,32.35755304151826,0.9307670961398443,78.1117172241211,4.747720718383789,0.693891790032592,341.8900451660156,366.9954833984375
24,33.026701951571496,0.9494691424367813,103.42829895019531,9.987380981445312,0.8295891745697908,489.9803466796875,456.6139221191406
25,36.58539647353576,0.9502146990914032,134.7454833984375,9.243250846862793,1.0079460143231407,674.1968383789062,785.3908081054688
26,25.53494312211983,0.7716811072002395,93.59635925292969,5.159625053405762,1.0874629960677407,166.03509521484375,200.47410583496094
27,37.191655558240456,0.9509856512941136,50.51948547363281,6.675017833709717,0.7059123554099077,508.9434509277344,514.72021484375
28,26.71547406939464,0.8159481514064701,653.2411499023438,8.98300838470459,1.2382950731019564,395.02716064453125,592.8221435546875
29,29.664651271742095,0.8997072934589211,2.4245975017547607,1.3182644844055176,0.7084390431187615,54.23952865600586,47.403961181640625
30,27.69661071699545,0.869453680312061,627.1834716796875,10.568699836730957,0.9805283223953274,557.0333862304688,607.9373168945312
31,29.013984301286648,0.9510836663845277,36.495628356933594,2.6715190410614014,1.0585779608242623,132.41302490234375,171.35360717773438
32,31.581225966593788,0.9324838706692037,3.0222113132476807,0.7556977272033691,0.8168532860370515,61.255035400390625,65.98654174804688
33,28.06795605580031,0.8803947030192277,1403.7137451171875,13.082601547241211,1.060451327942212,853.876708984375,948.9366455078125
34,40.08323317502074,0.9514243134496382,91.3452377319336,17.053972244262695,0.6907486788955648,989.467529296875,965.6663818359375
35,27.880264003885216,0.9020786950241205,1063.7862548828125,13.31942081451416,0.8444440055601181,720.0678100585938,808.5889282226562
36,35.75436467099308,0.9646562127352253,24.271474838256836,5.14819860458374,0.7031708075299011,328.3702087402344,305.30914306640625
37,25.347339189825114,0.8626601042103895,28.24361801147461,1.213602066040039,1.0735972674320833,76.62653350830078,98.5744400024414
38,31.516241608301012,0.9298108194650019,326.9293518066406,13.579277992248535,0.7406023827596626,637.7241821289062,684.5487670898438
39,23.13657092685769,0.8071958578473846,937.2733764648438,10.016864776611328,1.0986767890218099,366.0533752441406,440.71234130859375
40,35.629661057790265,0.9298287845347404,4.126440048217773,1.9336365461349487,0.7523896875007077,128.0261688232422,122.91619873046875
41,26.97796146920699,0.9046228266459524,489.9111633300781,11.449162483215332,0.8071282624661772,470.9098205566406,495.6817321777344
42,39.04097382164037,0.9621128565694279,0.15478995442390442,0.4280908703804016,0.7367866212002542,36.88418960571289,35.35413360595703
43,31.77704290851782,0.9349562706400797,548.1807250976562,11.625529289245605,1.076061345333644,811.1497802734375,909.4110717773438
44,30.86262452475576,0.9616260856497645,53.4348258972168,4.287275314331055,0.8740440343311797,215.59799194335938,259.5212097167969
45,37.56678385148583,0.9587218130489867,74.84910583496094,10.672362327575684,0.6333983437352262,801.3416137695312,662.8597412109375
46,25.456180818155282,0.8595367675246834,269.4021301269531,3.1569981575012207,1.3062598219029922,178.64820861816406,312.39935302734375
47,25.240227878624268,0.8200341247265315,799.2788696289062,9.168071746826172,1.023428045413372,448.1860046386719,520.5479736328125
48,34.22112533227784,0.9836923284119743,112.73599243164062,9.088647842407227,0.7234565595917142,508.270263671875,547.16357421875
49,25.63220753545672,0.9091797442289821,93.91453552246094,5.924264907836914,0.5987790787152549,270.2716979980469,185.6696014404297
50,33.94122449346416,0.9749043268162153,338.93182373046875,16.857833862304688,0.8374274594239445,893.2862548828125,969.6150512695312
51,28.822747943754607,0.8614147079301665,784.0574951171875,12.050605773925781,0.7447401468127177,752.1806640625,775.357666015625
52,31.475073676609654,0.9289725554301581,490.87005615234375,13.507308959960938,0.9469847872139454,725.6517333984375,939.5594482421875
53,34.45970625999378,0.9725313728023609,286.4940185546875,17.913789749145508,0.794591608276341,1001.25390625,894.9324951171875
54,29.638110706955455,0.9150504667068744,388.71063232421875,12.992814064025879,0.8907066099869031,621.869140625,598.3020629882812
55,29.31451411266997,0.8835296685008719,986.716064453125,13.647928237915039,0.7009038054585752,877.04248046875,921.9523315429688
56,30.74489464839276,0.9386379211771968,6.688716888427734,0.9671783447265625,0.9387379060362809,73.80944061279297,89.40400695800781
57,32.67524710635047,0.9507325305204581,15.680375099182129,3.7699694633483887,1.1264054540768718,162.16725158691406,196.78688049316406
58,28.843616739518584,0.9364900217075343,2.7826502323150635,0.9272524118423462,0.6023620156559109,53.9357795715332,46.18206024169922
59,27.902850002101218,0.9544282960479596,172.1748504638672,7.222614288330078,0.7709894446408396,384.0689392089844,326.0050048828125
60,36.68424832461641,0.9664920632438148,30.775789260864258,7.700703144073486,0.6147822541170506,510.86480712890625,389.2886047363281
61,30.679515839780613,0.9436527715209714,58.11992263793945,3.7657015323638916,1.1291106668998816,188.1709442138672,272.07769775390625
62,30.540278226519174,0.9339900588440364,605.8199462890625,17.661285400390625,0.8710145629697534,815.0764770507812,828.9087524414062
63,30.14455811808828,0.8843429002889708,122.57644653320312,10.630331993103027,0.8822914954247268,326.5386047363281,357.3965759277344
64,27.224206916395946,0.8898509487440527,150.20875549316406,3.868790864944458,0.9799173525285959,235.06454467773438,281.653564453125
65,26.67052360615432,0.8769358834160456,622.2744750976562,9.485644340515137,0.7772097859919629,563.3475952148438,543.1533813476562
66,31.186079072462736,0.9203054163022538,15.287588119506836,1.9074394702911377,0.8291787810142162,131.73983764648438,141.78329467773438
67,24.655857815026025,0.82358307188291,1993.0008544921875,18.632715225219727,1.018394965872612,709.5321044921875,802.394775390625
68,31.6130402677926,0.9451353351851797,3.36236572265625,1.3202879428863525,0.7459231951807672,67.18988800048828,75.47608947753906
69,27.04263725690728,0.9191423826389614,1911.682373046875,21.538785934448242,0.8458214347355105,893.2786865234375,986.9000244140625
70,37.00216675475338,0.964964826755664,118.86450958251953,10.975942611694336,0.7182554505947203,802.2559814453125,772.4725341796875
71,27.927049010321,0.9269506041925512,61.69310760498047,5.4749579429626465,0.48642916371813116,312.31365966796875,199.5169677734375
