sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling
0,34.11878443822831,0.9648840557918399,0.0003788843168877065,0.01285362709313631,0.25,1.0,1.0
1,39.32175795825441,0.9843305551261479,0.00011676027497742325,0.009195738472044468,0.25,1.0,1.0
2,34.492419399539095,0.9592894854791024,0.0003313266788609326,0.010464347898960114,0.25,1.0,1.0
3,41.79608985018987,0.9821338654487126,6.10601928201504e-05,0.008924809284508228,0.25,1.0,1.0
4,27.51390069699504,0.9291133821487304,0.0017468814039602876,0.01454877108335495,0.25,1.0,1.0
5,39.02041819799392,0.9736086880121192,0.00011588429333642125,0.008378186263144016,0.25,1.0,1.0
6,39.43354961983731,0.9886243640453822,9.324740676674992e-05,0.011477507650852203,0.25,1.0,1.0
7,37.76130759803124,0.9598463370096634,0.00016576067719142884,0.008302798494696617,0.25,1.0,1.0
8,35.3134313915603,0.9736821354050631,0.00029171069036237895,0.010481610894203186,0.25,1.0,1.0
9,35.32038622916843,0.9586397595972714,0.00028964507509954274,0.013839089311659336,0.25,1.0,1.0
10,40.18955347720058,0.9938787615735957,9.460578439757228e-05,0.009525183588266373,0.25,1.0,1.0
11,43.47485216246782,0.9852784417408169,4.4862201320938766e-05,0.008143201470375061,0.25,1.0,1.0
12,34.82314224925776,0.9776266834230554,0.00032712952815927565,0.011843420565128326,0.25,1.0,1.0
13,41.79758925575574,0.9913895827697896,6.590813427465037e-05,0.009725191630423069,0.25,1.0,1.0
14,49.474588457568345,0.9961302676713872,1.1271483344899025e-05,0.008462931029498577,0.25,1.0,1.0
15,49.89938796540467,0.9934651610528967,1.0217723684036173e-05,0.006440369877964258,0.25,1.0,1.0
16,45.35692542700951,0.9892412655985885,2.903208769566845e-05,0.0065408614464104176,0.25,1.0,1.0
17,48.57558458948631,0.9947181939924956,1.3867017514712643e-05,0.006932400166988373,0.25,1.0,1.0
18,32.51818892486808,0.9368426697645855,0.0005404070252552629,0.01082497276365757,0.25,1.0,1.0
19,39.979127821657244,0.9792330298722713,9.713323379401118e-05,0.009164029732346535,0.25,1.0,1.0
20,40.99958078747239,0.9865186728375614,6.797353853471577e-05,0.00978004839271307,0.25,1.0,1.0
21,43.17145263408527,0.9833267305211633,4.812633778783493e-05,0.00826608669012785,0.25,1.0,1.0
22,42.22190964495873,0.9931894241994625,5.881251854589209e-05,0.011702515184879303,0.25,1.0,1.0
23,45.40219813689383,0.9895175663279552,2.8769361961167306e-05,0.007891443558037281,0.25,1.0,1.0
24,35.24839310910086,0.9695448583132281,0.0002974212111439556,0.012993996031582355,0.25,1.0,1.0
25,44.409425290643924,0.9877721573946031,3.6052857467439026e-05,0.007801732514053583,0.25,1.0,1.0
26,29.953614713485848,0.8931566545359167,0.0008419285295531154,0.01792643778026104,0.25,1.0,1.0
27,43.670339144998835,0.9861649223156389,4.2899089748971164e-05,0.0065654609352350235,0.25,1.0,1.0
28,37.721718580058464,0.9811870772833672,0.00014743486826773733,0.013918627053499222,0.25,1.0,1.0
29,31.357862856279965,0.955380509116363,0.0007306160987354815,0.011560291051864624,0.25,1.0,1.0
30,33.926401069506994,0.9479170900945416,0.00040429458022117615,0.012123807333409786,0.25,1.0,1.0
31,40.368805344806866,0.9889205694506166,9.098550799535587e-05,0.010836811736226082,0.25,1.0,1.0
32,42.66000401339916,0.9852392569384215,5.414225233835168e-05,0.007607393432408571,0.25,1.0,1.0
33,41.441655695956705,0.983335748868461,7.168596494011581e-05,0.008880674839019775,0.25,1.0,1.0
34,45.46160505970249,0.9927208391167185,2.8391903470037505e-05,0.007556924130767584,0.25,1.0,1.0
35,38.66036930950413,0.9827171109455288,0.00013595283962786198,0.010469777509570122,0.25,1.0,1.0
