sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,zeta
0,16.71797742719791,0.5446791627316151,0.020825112238526344,0.055880866944789886,0.35,1.0,1.0,False,200,0.8
1,19.267784897060668,0.7208938322381296,0.011822039261460304,0.06539753824472427,0.35,1.0,1.0,False,200,0.8
2,26.244814186497713,0.7699906267302782,0.002213180996477604,0.034121546894311905,0.35,1.0,1.0,False,200,0.8
3,28.424631946752452,0.859761871313818,0.001327100908383727,0.049572769552469254,0.35,1.0,1.0,False,200,0.8
4,19.71338324957989,0.6556904516921549,0.01052725687623024,0.06509905308485031,0.35,1.0,1.0,False,200,0.8
5,19.71042685472842,0.649940055014887,0.009886070154607296,0.04600237309932709,0.35,1.0,1.0,False,200,0.8
6,19.73518297375286,0.6344825156811004,0.008699081838130951,0.05630750209093094,0.35,1.0,1.0,False,200,0.8
7,25.39242222176251,0.7573369874963027,0.002860026666894555,0.03996961563825607,0.35,1.0,1.0,False,200,0.8
8,19.133499970819603,0.6444832588483483,0.012104461900889874,0.05607840418815613,0.35,1.0,1.0,False,200,0.8
9,18.652532974315964,0.719267360417228,0.013447806239128113,0.06175454705953598,0.35,1.0,1.0,False,200,0.8
10,19.894361657024685,0.8208894900041663,0.01012597605586052,0.07095310091972351,0.35,1.0,1.0,False,200,0.8
11,28.935451897404086,0.873838347108925,0.00127591157797724,0.05087534710764885,0.35,1.0,1.0,False,200,0.8
12,19.715023112328232,0.6963191240368194,0.010605513118207455,0.0766608938574791,0.35,1.0,1.0,False,200,0.8
13,27.312028707721232,0.8442874758425519,0.0018513778923079371,0.07151477038860321,0.35,1.0,1.0,False,200,0.8
14,25.92442061228001,0.8564419127545166,0.0025526885874569416,0.05803871154785156,0.35,1.0,1.0,False,200,0.8
15,19.80317088153709,0.6858367653851594,0.010446622036397457,0.039610665291547775,0.35,1.0,1.0,False,200,0.8
16,23.242634870019817,0.793683788051946,0.004723971709609032,0.05248047411441803,0.35,1.0,1.0,False,200,0.8
17,31.692923685472344,0.9026867064798272,0.0006764709833078086,0.05006793141365051,0.35,1.0,1.0,False,200,0.8
18,21.220693606363334,0.6638176463095887,0.007285687141120434,0.05905572324991226,0.35,1.0,1.0,False,200,0.8
19,19.206666921818854,0.6379771720085581,0.01160416565835476,0.045074693858623505,0.35,1.0,1.0,False,200,0.8
20,27.144303799635665,0.8640095803773,0.0016514580929651856,0.06462474167346954,0.35,1.0,1.0,False,200,0.8
21,21.411173677928282,0.6894382025360036,0.007217897567898035,0.06898219883441925,0.35,1.0,1.0,False,200,0.8
22,22.74650861398598,0.7779157834800748,0.005212065763771534,0.06920512020587921,0.35,1.0,1.0,False,200,0.8
23,29.741295046726023,0.8913637236898652,0.0010593038750812411,0.05293150991201401,0.35,1.0,1.0,False,200,0.8
24,19.647478179655973,0.6595346107292342,0.010800986550748348,0.07186508923768997,0.35,1.0,1.0,False,200,0.8
25,28.85241198373089,0.8772406376335075,0.0012961076572537422,0.035025954246520996,0.35,1.0,1.0,False,200,0.8
26,23.742611252671658,0.7031119245153629,0.0035186458844691515,0.05925995483994484,0.35,1.0,1.0,False,200,0.8
27,18.205358826711297,0.7146603631964673,0.015098928473889828,0.06355419009923935,0.35,1.0,1.0,False,200,0.8
28,23.55355729203714,0.7247144893537779,0.0038496064953505993,0.05616841837763786,0.35,1.0,1.0,False,200,0.8
29,18.413184423217967,0.6518504166931894,0.014393189921975136,0.06990469992160797,0.35,1.0,1.0,False,200,0.8
30,18.15040429067714,0.6254610109159298,0.01528613269329071,0.05883818492293358,0.35,1.0,1.0,False,200,0.8
31,16.939844139580664,0.6962937308779014,0.020038645714521408,0.05473603680729866,0.35,1.0,1.0,False,200,0.8
32,21.998815259896332,0.7268264109628723,0.006304566282778978,0.06642022728919983,0.35,1.0,1.0,False,200,0.8
33,22.651992222500855,0.7515943576322275,0.005425009876489639,0.06662864238023758,0.35,1.0,1.0,False,200,0.8
34,26.965550989172314,0.8390940687863273,0.0020081675611436367,0.06714382022619247,0.35,1.0,1.0,False,200,0.8
35,24.920126790921845,0.7877629080199098,0.003216714598238468,0.061392709612846375,0.35,1.0,1.0,False,200,0.8
36,24.032758720557275,0.7688282800952213,0.003870589891448617,0.049583155661821365,0.35,1.0,1.0,False,200,0.8
37,20.409282930591715,0.687193692828876,0.009061441756784916,0.07878564298152924,0.35,1.0,1.0,False,200,0.8
38,23.678263847453124,0.7080962790394821,0.004240752197802067,0.05967384949326515,0.35,1.0,1.0,False,200,0.8
39,19.822147897050243,0.6656437467914672,0.010351378470659256,0.06454823911190033,0.35,1.0,1.0,False,200,0.8
40,22.818236226007595,0.7874903262124788,0.005217948462814093,0.05865549296140671,0.35,1.0,1.0,False,200,0.8
41,26.2970015855307,0.8451780204404572,0.0023324238136410713,0.057816825807094574,0.35,1.0,1.0,False,200,0.8
42,24.03643813348841,0.8626325156297477,0.003920270130038261,0.048250630497932434,0.35,1.0,1.0,False,200,0.8
43,37.64212750507475,0.9615067846311873,0.00017174924141727388,0.04744545370340347,0.35,1.0,1.0,False,200,0.8
44,22.492946641077257,0.7555630923392335,0.0054506273008883,0.06388465315103531,0.35,1.0,1.0,False,200,0.8
45,19.658465751225588,0.6341555436599919,0.010523861274123192,0.0517655611038208,0.35,1.0,1.0,False,200,0.8
46,18.204768162881965,0.4569109144807835,0.014659595675766468,0.05614163726568222,0.35,1.0,1.0,False,200,0.8
47,19.96946756654306,0.6505983561600626,0.009927797131240368,0.06891457736492157,0.35,1.0,1.0,False,200,0.8
48,21.69057331311548,0.771093385878439,0.006743471138179302,0.07285801321268082,0.35,1.0,1.0,False,200,0.8
49,22.008129755068214,0.7809600853142685,0.006275653839111328,0.05236471816897392,0.35,1.0,1.0,False,200,0.8
50,25.664959057070014,0.8360833457152523,0.0024240422062575817,0.06211570277810097,0.35,1.0,1.0,False,200,0.8
51,21.31263140782837,0.7138652325403839,0.007351152133196592,0.055831342935562134,0.35,1.0,1.0,False,200,0.8
