sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,zeta
0,17.098610088272803,0.5712592620343913,0.019077613949775696,0.05329734832048416,0.07,1.0,1.0,False,200,0.8
1,19.287971683990378,0.7248679804674845,0.01176721602678299,0.06577061116695404,0.07,1.0,1.0,False,200,0.8
2,26.0470024475504,0.7900271596701134,0.0023163175210356712,0.03212651610374451,0.07,1.0,1.0,False,200,0.8
3,26.624766631156884,0.834301183976702,0.0020085861906409264,0.050630711019039154,0.07,1.0,1.0,False,200,0.8
4,19.385569530751503,0.6609338608402532,0.011352631263434887,0.06518446654081345,0.07,1.0,1.0,False,200,0.8
5,20.107330466046605,0.6823541092224621,0.009022634476423264,0.05069485306739807,0.07,1.0,1.0,False,200,0.8
6,18.686632301638806,0.5749327053410968,0.0110746119171381,0.054380495101213455,0.07,1.0,1.0,False,200,0.8
7,25.771579315436878,0.7780671847789088,0.00262092356570065,0.040109310299158096,0.07,1.0,1.0,False,200,0.8
8,18.19567101565196,0.6205952917820651,0.015022022649645805,0.05288104712963104,0.07,1.0,1.0,False,200,0.8
9,18.964735985875244,0.7514867734317358,0.012515009380877018,0.05797826871275902,0.07,1.0,1.0,False,200,0.8
10,21.728369078902922,0.8683837183024141,0.006637983024120331,0.06765402108430862,0.07,1.0,1.0,False,200,0.8
11,29.201007969924405,0.8614740895205423,0.0012002313742414117,0.05919353663921356,0.07,1.0,1.0,False,200,0.8
12,19.334418607618005,0.6929669485710548,0.011576895602047443,0.07911700010299683,0.07,1.0,1.0,False,200,0.8
13,29.45167878349432,0.886442195849495,0.001131175784394145,0.06862958520650864,0.07,1.0,1.0,False,200,0.8
14,25.366491638090032,0.8546897468317619,0.002902623964473605,0.05116141214966774,0.07,1.0,1.0,False,200,0.8
15,19.19339006291983,0.6512175691034117,0.012021368369460106,0.03909522294998169,0.07,1.0,1.0,False,200,0.8
16,23.58755850772136,0.7921645558881069,0.004363298881798983,0.054271455854177475,0.07,1.0,1.0,False,200,0.8
17,31.712091324072006,0.9056700223632026,0.0006734919734299183,0.05157676339149475,0.07,1.0,1.0,False,200,0.8
18,21.31558923303517,0.6730427427753908,0.007128218188881874,0.05672847107052803,0.07,1.0,1.0,False,200,0.8
19,19.336530115839082,0.6515761722008041,0.011262313462793827,0.04545978456735611,0.07,1.0,1.0,False,200,0.8
20,25.797862192988564,0.8354690322288195,0.002251706086099148,0.0629153624176979,0.07,1.0,1.0,False,200,0.8
21,20.16725798429391,0.6882977742340359,0.009611746296286583,0.07088284939527512,0.07,1.0,1.0,False,200,0.8
22,22.691249783113477,0.7874038918879723,0.005278806667774916,0.06416963040828705,0.07,1.0,1.0,False,200,0.8
23,33.761237278083016,0.9254358842030891,0.0004197844536975026,0.04798435419797897,0.07,1.0,1.0,False,200,0.8
24,19.84687222527545,0.6814039161302843,0.010316301137208939,0.07335774600505829,0.07,1.0,1.0,False,200,0.8
25,28.580305854068143,0.867529460003117,0.0013799128355458379,0.03291614353656769,0.07,1.0,1.0,False,200,0.8
26,23.97390680576365,0.7376089366618724,0.003336153458803892,0.05590853467583656,0.07,1.0,1.0,False,200,0.8
27,17.71213327287611,0.7102231892112651,0.016914870589971542,0.06381570547819138,0.07,1.0,1.0,False,200,0.8
28,25.477308904650474,0.753430439651246,0.002471958752721548,0.05943506956100464,0.07,1.0,1.0,False,200,0.8
29,18.61743157216478,0.6816602557731752,0.01373195368796587,0.07173645496368408,0.07,1.0,1.0,False,200,0.8
30,17.58347805136123,0.6384539170858308,0.017417676746845245,0.059605397284030914,0.07,1.0,1.0,False,200,0.8
31,17.570072605228056,0.7242197474989694,0.01733187399804592,0.05750240385532379,0.07,1.0,1.0,False,200,0.8
32,21.808246665156187,0.7171645249461818,0.006587370298802853,0.07326793670654297,0.07,1.0,1.0,False,200,0.8
33,22.107383109951428,0.7464864019002543,0.0061498056165874004,0.0627853125333786,0.07,1.0,1.0,False,200,0.8
34,28.20336322492681,0.8625832902213753,0.001510145259089768,0.05761655792593956,0.07,1.0,1.0,False,200,0.8
35,24.780446263190825,0.8003277146887953,0.0033218541648238897,0.060737717896699905,0.07,1.0,1.0,False,200,0.8
36,22.289355379398078,0.7181521340457915,0.0057825250551104546,0.05127698555588722,0.07,1.0,1.0,False,200,0.8
37,21.38555200743426,0.717254473602983,0.007237197831273079,0.07644309103488922,0.07,1.0,1.0,False,200,0.8
