sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,zeta
0,16.54735113524875,0.5370931793899671,0.021659577265381813,0.05740048363804817,0.5,1.0,1.0,False,200,0.8
1,20.258063533019822,0.7497982696910707,0.009411623701453209,0.05975295603275299,0.5,1.0,1.0,False,200,0.8
2,26.60094522180988,0.793319289778216,0.00203893706202507,0.03154539316892624,0.5,1.0,1.0,False,200,0.8
3,27.15684916409643,0.828210570433322,0.0017769786063581705,0.05194370448589325,0.5,1.0,1.0,False,200,0.8
4,20.29814324398326,0.6834473976971674,0.00920108798891306,0.06430742144584656,0.5,1.0,1.0,False,200,0.8
5,20.253772625953257,0.6738552683496428,0.008723467588424683,0.04981142282485962,0.5,1.0,1.0,False,200,0.8
6,18.720372553349506,0.5816786869329216,0.010988906025886536,0.055686380714178085,0.5,1.0,1.0,False,200,0.8
7,25.31031962114451,0.7576328964949123,0.0029146091546863317,0.039684589952230453,0.5,1.0,1.0,False,200,0.8
8,18.682029608200004,0.6270675685526313,0.013430509716272354,0.055189769715070724,0.5,1.0,1.0,False,200,0.8
9,18.70612840111245,0.7003624121099794,0.01328287087380886,0.062056638300418854,0.5,1.0,1.0,False,200,0.8
10,20.200685756869273,0.8447531487571178,0.009436359629034996,0.06731487065553665,0.5,1.0,1.0,False,200,0.8
11,27.658368112590388,0.8417636410076598,0.0017120992997661233,0.06104564666748047,0.5,1.0,1.0,False,200,0.8
12,19.408702584836178,0.6959299811143144,0.011380561627447605,0.07319417595863342,0.5,1.0,1.0,False,200,0.8
13,27.81602910956608,0.853371897001844,0.001648523029871285,0.06808260828256607,0.5,1.0,1.0,False,200,0.8
14,26.24321216315339,0.8564250810827264,0.002372022019699216,0.05397510528564453,0.5,1.0,1.0,False,200,0.8
15,19.516505356987995,0.6700777741498314,0.011159440502524376,0.038216594606637955,0.5,1.0,1.0,False,200,0.8
16,22.666902762465234,0.7648551214091222,0.005393621977418661,0.05946588143706322,0.5,1.0,1.0,False,200,0.8
17,31.378747359633152,0.8793687369411098,0.0007272216607816517,0.05815405771136284,0.5,1.0,1.0,False,200,0.8
18,20.50449261479702,0.6468315823351755,0.008591927587985992,0.05705760419368744,0.5,1.0,1.0,False,200,0.8
19,19.391412385038656,0.629233091085104,0.01112088467925787,0.04443814605474472,0.5,1.0,1.0,False,200,0.8
20,26.639881443601148,0.8368650216061283,0.001854854286648333,0.0695117637515068,0.5,1.0,1.0,False,200,0.8
21,20.60929386751053,0.6942461133384679,0.008681578561663628,0.06486228853464127,0.5,1.0,1.0,False,200,0.8
22,22.27234390187251,0.7410209757231337,0.005813348572701216,0.07283199578523636,0.5,1.0,1.0,False,200,0.8
23,32.45616886116353,0.9219722483034166,0.0005669348756782711,0.04833836853504181,0.5,1.0,1.0,False,200,0.8
24,20.025787710319523,0.6641963975209564,0.00989993754774332,0.07542197406291962,0.5,1.0,1.0,False,200,0.8
25,27.264644556641468,0.8363659989446309,0.0018681761575862765,0.03828154504299164,0.5,1.0,1.0,False,200,0.8
26,23.488446271930414,0.6815243412978285,0.0037307152524590492,0.05998961254954338,0.5,1.0,1.0,False,200,0.8
27,18.449573419264556,0.7197380855039422,0.014273307286202908,0.06341715902090073,0.5,1.0,1.0,False,200,0.8
28,24.314521674986764,0.7634711526930329,0.0032308734953403473,0.05368410795927048,0.5,1.0,1.0,False,200,0.8
29,18.62744243866959,0.643875309396967,0.013700336217880249,0.07407595217227936,0.5,1.0,1.0,False,200,0.8
30,17.826355856943493,0.613716512815873,0.01647033728659153,0.061087947338819504,0.5,1.0,1.0,False,200,0.8
31,17.58932474343547,0.7088785283378026,0.017255213111639023,0.05763716623187065,0.5,1.0,1.0,False,200,0.8
32,20.686996330721612,0.7127719917309988,0.008527802303433418,0.06642107665538788,0.5,1.0,1.0,False,200,0.8
33,22.256582093261443,0.7298727664179315,0.005942121613770723,0.06733102351427078,0.5,1.0,1.0,False,200,0.8
34,25.565895339980678,0.8058933873768508,0.0027718229684978724,0.07127423584461212,0.5,1.0,1.0,False,200,0.8
35,25.547437215623567,0.8148398654743495,0.002784078475087881,0.06226280331611633,0.5,1.0,1.0,False,200,0.8
36,22.559625438380053,0.7165926181724712,0.0054336353205144405,0.053123872727155685,0.5,1.0,1.0,False,200,0.8
37,22.495980714624068,0.727089108981171,0.005604379810392857,0.07100477069616318,0.5,1.0,1.0,False,200,0.8
