sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,zeta
0,25.1739758730914,0.890162804912102,0.002971580484881997,0.01905621960759163,0.07,1.0,1.0,True,100,0.8
1,22.727497205018675,0.8343291620345944,0.005329926032572985,0.03568752482533455,0.07,1.0,1.0,True,100,0.8
2,28.64823177436804,0.9092280787406912,0.0012725509004667401,0.018277155235409737,0.07,1.0,1.0,True,100,0.8
3,29.15853368813856,0.9058389857625113,0.001120762899518013,0.02288658171892166,0.07,1.0,1.0,True,100,0.8
4,29.941151992695104,0.963491453997737,0.0009989375248551369,0.01973922736942768,0.07,1.0,1.0,True,100,0.8
5,27.70620321851005,0.9239549907886686,0.001568361185491085,0.02575448714196682,0.07,1.0,1.0,True,100,0.8
6,21.843873387852017,0.8262875731281469,0.005353088025003672,0.03372422978281975,0.07,1.0,1.0,True,100,0.8
7,36.34368871002374,0.9727801599062141,0.00022974360035732388,0.013980576768517494,0.07,1.0,1.0,True,100,0.8
8,22.748287364814765,0.8335732176447104,0.005265829153358936,0.025634562596678734,0.07,1.0,1.0,True,100,0.8
9,18.13273656739865,0.6809077158665681,0.015157623216509819,0.04198869690299034,0.07,1.0,1.0,True,100,0.8
10,22.850481448638213,0.9071231411310572,0.005126546137034893,0.052581340074539185,0.07,1.0,1.0,True,100,0.8
11,33.86303359091847,0.9394708942041432,0.0004102630482520908,0.023000141605734825,0.07,1.0,1.0,True,100,0.8
12,28.310511992496114,0.9342824880637313,0.0014654897386208177,0.01680096611380577,0.07,1.0,1.0,True,100,0.8
13,26.570919620189898,0.882548298000505,0.0021958667784929276,0.028861306607723236,0.07,1.0,1.0,True,100,0.8
14,34.79753505937542,0.9577521757290951,0.00033089210046455264,0.022750655189156532,0.07,1.0,1.0,True,100,0.8
15,25.585049150523286,0.9034383547241474,0.0027592305559664965,0.02126959338784218,0.07,1.0,1.0,True,100,0.8
16,39.4123770871493,0.9797063961517454,0.00011411247396608815,0.01964024268090725,0.07,1.0,1.0,True,100,0.8
17,35.67450743216997,0.9502583961584005,0.0002704523503780365,0.020936325192451477,0.07,1.0,1.0,True,100,0.8
18,31.808244498741413,0.9544772749807074,0.000636378419585526,0.022454923018813133,0.07,1.0,1.0,True,100,0.8
19,28.476789580848767,0.9269936294117087,0.0013727822806686163,0.020832406356930733,0.07,1.0,1.0,True,100,0.8
20,25.806530775119473,0.7964115438852072,0.0022472161799669266,0.04423578456044197,0.07,1.0,1.0,True,100,0.8
21,39.39996676656846,0.984468117033365,0.00011469154560472816,0.014993629418313503,0.07,1.0,1.0,True,100,0.8
22,26.272209656478708,0.8949666538211384,0.002314407378435135,0.04226849600672722,0.07,1.0,1.0,True,100,0.8
23,32.962289688339645,0.9302272298925924,0.0005045696161687374,0.02416239306330681,0.07,1.0,1.0,True,100,0.8
24,29.100550137573652,0.9253022827100397,0.0012250568252056837,0.02997112274169922,0.07,1.0,1.0,True,100,0.8
25,32.561595199878816,0.9360413747629145,0.0005517250974662602,0.017145292833447456,0.07,1.0,1.0,True,100,0.8
26,29.1521732902414,0.8817247991434273,0.0010125567205250263,0.02727787382900715,0.07,1.0,1.0,True,100,0.8
27,30.23588099987778,0.9611986611726606,0.0009460059809498489,0.019719528034329414,0.07,1.0,1.0,True,100,0.8
28,27.807608534807024,0.8515740909453703,0.0014454772463068366,0.03302871808409691,0.07,1.0,1.0,True,100,0.8
29,32.20938407160452,0.9771624393107599,0.00060053332708776,0.011334766633808613,0.07,1.0,1.0,True,100,0.8
30,21.912578601120842,0.8847369756876377,0.006428064312785864,0.02506273239850998,0.07,1.0,1.0,True,100,0.8
31,16.353838014580532,0.676466700428906,0.02293342724442482,0.04047447815537453,0.07,1.0,1.0,True,100,0.8
32,35.59798797647201,0.9647812025142897,0.0002752567525021732,0.01827525906264782,0.07,1.0,1.0,True,100,0.8
33,31.963851905541482,0.9755358586647193,0.0006356448284350336,0.012269813567399979,0.07,1.0,1.0,True,100,0.8
34,33.60320137938893,0.9410722797123333,0.0004355468845460564,0.021995114162564278,0.07,1.0,1.0,True,100,0.8
35,23.083223906439724,0.7903451649832537,0.0049102408811450005,0.03851424157619476,0.07,1.0,1.0,True,100,0.8
36,27.568004305950726,0.9188748094050446,0.0017149546183645725,0.02634204924106598,0.07,1.0,1.0,True,100,0.8
37,25.854125628067738,0.9305461640359202,0.002586503280326724,0.029553433880209923,0.07,1.0,1.0,True,100,0.8
38,31.891542154951583,0.9243878194306842,0.0006399043486453593,0.022475143894553185,0.07,1.0,1.0,True,100,0.8
39,22.5868975511175,0.8975463525703397,0.005476753693073988,0.02600397728383541,0.07,1.0,1.0,True,100,0.8
40,27.3806193711044,0.9112420417522191,0.001824993989430368,0.014956455677747726,0.07,1.0,1.0,True,100,0.8
41,34.20125617660939,0.9432112468546882,0.00037790442002005875,0.024724019691348076,0.07,1.0,1.0,True,100,0.8
42,29.288636055500437,0.9363223564944646,0.0011697583831846714,0.03695029020309448,0.07,1.0,1.0,True,100,0.8
43,34.52377544527665,0.9326461676558166,0.00035215189564041793,0.02403400093317032,0.07,1.0,1.0,True,100,0.8
44,25.053947949949457,0.8371005429541721,0.003022360848262906,0.04325250908732414,0.07,1.0,1.0,True,100,0.8
45,27.178957146214714,0.9334992428566834,0.0018626273376867175,0.025415491312742233,0.07,1.0,1.0,True,100,0.8
46,22.50855264375709,0.8242510714903928,0.005441812798380852,0.02912946790456772,0.07,1.0,1.0,True,100,0.8
47,26.786596206488337,0.9257339042700564,0.0020660459995269775,0.02757277525961399,0.07,1.0,1.0,True,100,0.8
48,25.984943963695947,0.9164367497536297,0.0025086868554353714,0.047145623713731766,0.07,1.0,1.0,True,100,0.8
49,32.82358237768462,0.957009727802316,0.0005201321910135448,0.02123216725885868,0.07,1.0,1.0,True,100,0.8
50,24.691292915682354,0.81464362761117,0.0030332403257489204,0.043372757732868195,0.07,1.0,1.0,True,100,0.8
51,28.92578644187533,0.9473124571352182,0.0012736201751977205,0.019868003204464912,0.07,1.0,1.0,True,100,0.8
52,29.14058215927409,0.903589723755964,0.0009518470615148544,0.022577164694666862,0.07,1.0,1.0,True,100,0.8
