sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,zeta
0,23.406903839784526,0.8362833853750791,628.2618408203125,9.699084281921387,0.6878218534838223,379.6759033203125,375.16558837890625,True,100,0.8
1,20.992770469615024,0.7858507888345,7183.5478515625,34.87958526611328,0.4549721354108669,983.8600463867188,950.7636108398438,True,100,0.8
2,28.032948726811703,0.8958678571992098,786.2060546875,13.156115531921387,0.7466732111138489,510.3946228027344,732.261962890625,True,100,0.8
3,28.67981007289901,0.8863838721706817,449.0828857421875,17.978073120117188,0.49003842418078525,617.7667846679688,599.059814453125,True,100,0.8
4,27.9203316204381,0.9334703743250193,39.143470764160156,3.1681113243103027,0.7156874213788625,144.3955078125,156.8626251220703,True,100,0.8
5,26.412250831032466,0.8889924641188005,51.969303131103516,3.990873336791992,0.5622194432931689,145.3133087158203,156.83853149414062,True,100,0.8
6,22.826372970966077,0.8333139592624039,14.874218940734863,1.6238257884979248,0.6637882217992384,40.97824478149414,59.02552795410156,True,100,0.8
7,26.806117561477997,0.9269272249088198,1550.0552978515625,7.774534702301025,0.8964556083702125,558.563232421875,866.3099975585938,True,100,0.8
8,23.218383830365212,0.8391891463471806,1709.8123779296875,22.121110916137695,0.5976945828532854,653.1486206054688,601.513916015625,True,100,0.8
9,18.016808762552863,0.6605052529352144,7811.55419921875,30.651283264160156,0.49869228097939794,642.2203369140625,708.364501953125,True,100,0.8
10,20.438124411381125,0.8536627254041798,4.1544694900512695,1.339119553565979,0.46514575150175747,27.246341705322266,21.56390953063965,True,100,0.8
11,32.11344663146757,0.9341891174914914,577.4452514648438,24.259017944335938,0.5893542887286607,960.4508666992188,969.93994140625,True,100,0.8
12,26.851567502785194,0.9180545405214662,1421.5452880859375,27.450586318969727,0.48635035504010543,1021.3638305664062,832.6101684570312,True,100,0.8
13,26.435024611553523,0.8712607393535268,102.91329956054688,7.150003433227539,0.4905016573489902,219.73277282714844,213.12677001953125,True,100,0.8
14,32.89670344316839,0.944698471933511,17.099220275878906,4.432831764221191,0.4926943481528885,185.790771484375,182.6431427001953,True,100,0.8
15,25.618844689126593,0.9110467934863732,92.91529846191406,4.8981757164001465,0.4519569871430529,203.0387420654297,184.22109985351562,True,100,0.8
16,35.374225628683206,0.9703674171546665,26.888792037963867,5.7466912269592285,0.6501314710410409,285.0482177734375,304.93798828125,True,100,0.8
17,34.28635744968892,0.9396446677553395,102.70880126953125,12.12134838104248,0.7200754883084025,514.9901123046875,525.231689453125,True,100,0.8
18,24.45161186109139,0.8651614641853227,647.704833984375,3.6670641899108887,0.8707109496501604,278.1120910644531,432.5130615234375,True,100,0.8
19,28.028051959098327,0.922831429808686,129.7347412109375,4.40175724029541,0.8547669895723923,204.4298095703125,291.9378967285156,True,100,0.8
20,25.350115948546488,0.7782554449511152,935.6883544921875,33.15569305419922,0.4147711601994218,768.1264038085938,612.2410278320312,True,100,0.8
21,35.197673305788186,0.9762685959091866,5.9458327293396,1.8901162147521973,0.7022478345117262,129.61761474609375,140.3543701171875,True,100,0.8
22,25.120452771744812,0.8678097280251271,258.7696838378906,13.452436447143555,0.37077159887644373,300.820068359375,292.8525085449219,True,100,0.8
23,28.753415265943374,0.8817238490336543,179.1141815185547,14.124748229980469,0.43320001093110844,416.5380554199219,366.9954833984375,True,100,0.8
24,28.092119869516438,0.9101154502900269,322.1792907714844,8.698485374450684,0.6983011515187222,394.70526123046875,456.6139221191406,True,100,0.8
25,28.854716142367547,0.9027138770672313,799.0652465820312,11.633099555969238,0.7387960809821418,478.09356689453125,785.3908081054688,True,100,0.8
26,27.909891573917918,0.854651299941959,54.170654296875,5.521495342254639,0.34609613529774014,174.1637725830078,200.47410583496094,True,100,0.8
27,31.477811790911776,0.9481724994132147,188.29693603515625,10.587234497070312,0.46005648531318233,503.6439514160156,514.72021484375,True,100,0.8
28,25.73376778157126,0.8134467023114184,818.9251708984375,22.046188354492188,0.526185874900211,628.3089599609375,592.8221435546875,True,100,0.8
29,30.86038747838932,0.9740793775263462,1.8410519361495972,0.6690695285797119,0.5440394636840412,48.465911865234375,47.403961181640625,True,100,0.8
30,23.136740711266057,0.9060620980719787,1792.1798095703125,8.49324893951416,0.75123242906851,491.2622375488281,607.9373168945312,True,100,0.8
31,16.119747900657096,0.6542960125977587,710.664306640625,7.440084934234619,0.3062766048509146,260.97235107421875,171.35360717773438,True,100,0.8
32,30.42602954042109,0.9368035037789428,3.9431610107421875,0.9129778146743774,0.6396416853545468,58.84805679321289,65.98654174804688,True,100,0.8
33,30.247206014022865,0.9576301419851827,849.8721313476562,21.951374053955078,0.42075215677963607,1097.8536376953125,948.9366455078125,True,100,0.8
34,32.50305269790597,0.9218133586248377,523.24365234375,25.777868270874023,0.40611460928802906,991.494873046875,965.6663818359375,True,100,0.8
35,21.116885816805695,0.7436326964454624,5048.84716796875,46.90155029296875,0.4497993547903397,1002.95947265625,808.5889282226562,True,100,0.8
36,26.37390917400719,0.8909208068837506,210.44651794433594,5.708879470825195,0.9092471744897132,213.98814392089844,305.30914306640625,True,100,0.8
37,24.154669515936078,0.9192525765068552,37.16954803466797,1.2030726671218872,0.6861600314407074,74.56449127197266,98.5744400024414,True,100,0.8
38,30.36362334418703,0.8993120981982002,426.3004150390625,16.98936653137207,0.5241076383539203,689.6964721679688,684.5487670898438,True,100,0.8
39,21.267470214188315,0.8522732037337801,1441.372802734375,10.7095947265625,0.5376764632869843,409.86370849609375,440.71234130859375,True,100,0.8
40,25.537411954473562,0.9012072161205259,42.15027618408203,1.5124547481536865,0.6070260410733317,112.4448471069336,122.91619873046875,True,100,0.8
41,27.198461173117927,0.9111873729094878,465.6582336425781,7.760568141937256,0.8964615234535991,403.55743408203125,495.6817321777344,True,100,0.8
42,26.320492079660752,0.8932132515037515,2.895949125289917,1.5951082706451416,0.5158848387587893,36.88238525390625,35.35413360595703,True,100,0.8
43,23.881637837099795,0.8178961534760469,3376.48046875,46.150177001953125,0.33987982149727436,1169.504638671875,909.4110717773438,True,100,0.8
44,23.519954368415647,0.7663142910650732,289.79534912109375,10.920437812805176,0.5266142156766599,238.83360290527344,259.5212097167969,True,100,0.8
45,26.390860527151364,0.9129219076551028,981.2484741210938,18.115665435791016,0.3100253946233134,660.2806396484375,662.8597412109375,True,100,0.8
46,22.563532995411045,0.8042088060293076,524.4037475585938,8.646614074707031,0.774260057341948,245.82473754882812,312.39935302734375,True,100,0.8
47,25.44207153855237,0.8940580669642494,762.9814453125,9.93986988067627,0.5742118417013687,411.2956848144531,520.5479736328125,True,100,0.8
48,26.128872428018937,0.9309681389784542,726.5875244140625,25.658388137817383,0.45580137184813063,547.1170654296875,547.16357421875,True,100,0.8
49,32.615437701121245,0.9476001553921753,18.810909271240234,5.255181789398193,0.5072922757561764,192.11599731445312,185.6696014404297,True,100,0.8
50,24.199861286936247,0.7720062267049662,3193.365966796875,56.51579666137695,0.42660076393949614,1449.7796630859375,969.6150512695312,True,100,0.8
51,26.249871648397374,0.9114139901456818,1417.8671875,15.235312461853027,0.6213029167651012,653.9030151367188,775.357666015625,True,100,0.8
52,27.17480910235802,0.8668398953791274,1321.2742919921875,28.137298583984375,0.5469263011962755,948.5770874023438,939.5594482421875,True,100,0.8
53,18.297796217791117,0.7677142978711787,11838.76953125,44.076297760009766,0.40379756863233596,1207.30419921875,894.9324951171875,True,100,0.8
54,30.169966928444026,0.9744845617666333,343.9068298339844,5.286367416381836,0.6856847275455041,529.4446411132812,598.3020629882812,True,100,0.8
55,26.734186751092544,0.8747444772058073,1787.4132080078125,33.733768463134766,0.46501857903130345,995.6509399414062,921.9523315429688,True,100,0.8
56,28.099731195632856,0.9254511041139993,12.298698425292969,2.2569632530212402,0.6395774723963545,87.85635375976562,89.40400695800781,True,100,0.8
57,27.003623180859876,0.8428400199476371,57.87870407104492,6.684302806854248,0.7817669574653333,162.2154541015625,196.78688049316406,True,100,0.8
58,21.743460361067374,0.8256291448531751,14.271650314331055,2.738995313644409,0.4605165526523256,61.03528594970703,46.18206024169922,True,100,0.8
59,21.607544463263928,0.8455396126549075,733.6690673828125,13.391901969909668,0.38135276586470784,388.3022155761719,326.0050048828125,True,100,0.8
60,27.588973917234085,0.8786481659747929,249.8829803466797,12.22836971282959,0.4796795385733675,387.3008728027344,389.2886047363281,True,100,0.8
61,24.30739409487666,0.833693923429015,252.07933044433594,7.127696990966797,0.6458894813430526,185.0856170654297,272.07769775390625,True,100,0.8
62,28.57727245626012,0.9165876699252087,952.015869140625,21.221237182617188,0.45950914601201626,912.2061157226562,828.9087524414062,True,100,0.8
63,21.849741022133372,0.7643381331343145,827.7301025390625,7.928758144378662,0.8600424045585893,276.7301330566406,357.3965759277344,True,100,0.8
64,19.764712520802753,0.7645008805335197,836.8443603515625,13.560484886169434,0.53273224994984,335.53509521484375,281.653564453125,True,100,0.8
65,24.0400189935745,0.9031655618765221,1140.3350830078125,7.122379779815674,0.8160645909490537,422.08984375,543.1533813476562,True,100,0.8
66,25.25347702490979,0.9094333326361373,59.92377853393555,2.1734445095062256,0.4759736418397534,122.63689422607422,141.78329467773438,True,100,0.8
67,27.976021712192797,0.9298375476539996,927.8784790039062,24.583438873291016,0.6566896604087759,786.1786499023438,802.394775390625,True,100,0.8
68,26.280026169930643,0.8600572005793226,11.480117797851562,2.531179666519165,0.5161194949900024,73.49272918701172,75.47608947753906,True,100,0.8
69,26.821040549303923,0.9024765360240236,2011.75634765625,32.9687385559082,0.425332897211976,1161.58447265625,986.9000244140625,True,100,0.8
70,25.293792799868775,0.9250560986537436,1761.5281982421875,15.053744316101074,0.6398646138511324,800.9317016601562,772.4725341796875,True,100,0.8
71,19.031546533792763,0.7017938634792402,478.395263671875,6.543460369110107,0.8828635236376384,171.57717895507812,199.5169677734375,True,100,0.8
72,35.85557003035225,0.9835826683985559,0.011021674610674381,0.14188410341739655,0.3390624678641992,7.442280292510986,6.516594886779785,True,100,0.8
73,19.29622623791696,0.7957165816420847,7691.5966796875,18.194217681884766,0.5888900966472453,660.8972778320312,815.64599609375,True,100,0.8
74,24.776152957869094,0.7488726581636437,1623.2196044921875,36.36035919189453,0.3906852378773652,712.2254028320312,707.1505126953125,True,100,0.8
