sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,zeta
0,25.272906880231993,0.8936468333792099,0.0029046540148556232,0.01875140890479088,0.05,1.0,1.0,True,50,0.8
1,22.773639620893945,0.8380285792262754,0.005273596849292517,0.035519327968358994,0.05,1.0,1.0,True,50,0.8
2,28.712173343166782,0.9102756280333834,0.0012539522722363472,0.018086357042193413,0.05,1.0,1.0,True,50,0.8
3,29.36764522146312,0.9094830446446966,0.0010680771665647626,0.02247707173228264,0.05,1.0,1.0,True,50,0.8
4,30.039687896878952,0.965787722676285,0.0009765279246494174,0.019403330981731415,0.05,1.0,1.0,True,50,0.8
5,27.803431963168975,0.9266591501831662,0.0015336392680183053,0.025513287633657455,0.05,1.0,1.0,True,50,0.8
6,21.877900348276746,0.8314174484440882,0.005311310291290283,0.03341277688741684,0.05,1.0,1.0,True,50,0.8
7,36.70757970387558,0.9745854488251994,0.00021127803483977914,0.013787627220153809,0.05,1.0,1.0,True,50,0.8
8,22.77815743369549,0.8365630777318451,0.0052297357469797134,0.025427650660276413,0.05,1.0,1.0,True,50,0.8
9,18.12259372647383,0.6806031970527807,0.015193065628409386,0.04169279709458351,0.05,1.0,1.0,True,50,0.8
10,22.885495626324236,0.9087224301119923,0.005085381213575602,0.052388016134500504,0.05,1.0,1.0,True,50,0.8
11,33.988903752779144,0.940872792904222,0.00039854319766163826,0.022772325202822685,0.05,1.0,1.0,True,50,0.8
12,28.303491503285848,0.9343321715761265,0.0014678605366498232,0.016629589721560478,0.05,1.0,1.0,True,50,0.8
13,26.598090577035837,0.8846904438265798,0.002182171680033207,0.028662027791142464,0.05,1.0,1.0,True,50,0.8
14,34.91999215813841,0.9589018148319148,0.0003216923214495182,0.022561829537153244,0.05,1.0,1.0,True,50,0.8
15,25.633808258457094,0.9055044433972784,0.002728425431996584,0.021049324423074722,0.05,1.0,1.0,True,50,0.8
16,39.70182889705868,0.9810053783827399,0.00010675492376321927,0.01946442946791649,0.05,1.0,1.0,True,50,0.8
17,35.87525030420923,0.9520168703037888,0.0002582358429208398,0.02069995366036892,0.05,1.0,1.0,True,50,0.8
18,32.1073937182165,0.958161655086851,0.000594019191339612,0.022115644067525864,0.05,1.0,1.0,True,50,0.8
19,28.589256966166303,0.9297852321586526,0.0013376881834119558,0.020550282672047615,0.05,1.0,1.0,True,50,0.8
20,25.938855462310563,0.8011021315132114,0.002179778413847089,0.04392877593636513,0.05,1.0,1.0,True,50,0.8
21,39.50329633622841,0.9852205810470601,0.00011199495929758996,0.014857764355838299,0.05,1.0,1.0,True,50,0.8
22,26.333280050526696,0.8979855399296242,0.002282089786604047,0.042017534375190735,0.05,1.0,1.0,True,50,0.8
23,33.07217930650041,0.9323279234062654,0.0004919626517221332,0.02398161217570305,0.05,1.0,1.0,True,50,0.8
24,29.215674161660434,0.9279610938378163,0.0011930093169212341,0.029769128188490868,0.05,1.0,1.0,True,50,0.8
25,32.724782421388404,0.9386830002115607,0.0005313785513862967,0.01691455952823162,0.05,1.0,1.0,True,50,0.8
26,29.32642861376781,0.8859527155570013,0.0009727334254421294,0.02693820372223854,0.05,1.0,1.0,True,50,0.8
27,30.314081933881436,0.9626625000169525,0.0009291241876780987,0.019517825916409492,0.05,1.0,1.0,True,50,0.8
28,28.131227598027987,0.8597554790286897,0.0013416812289506197,0.032540321350097656,0.05,1.0,1.0,True,50,0.8
29,32.31493375860861,0.9779707191067952,0.0005861140671186149,0.011190357618033886,0.05,1.0,1.0,True,50,0.8
30,21.95584638198262,0.8864295847590924,0.006364340893924236,0.02495521679520607,0.05,1.0,1.0,True,50,0.8
31,16.36347566692273,0.6776760050806063,0.02288259193301201,0.04043709486722946,0.05,1.0,1.0,True,50,0.8
32,35.82892738267421,0.9663674432718963,0.0002610021037980914,0.01808158867061138,0.05,1.0,1.0,True,50,0.8
33,32.0347105860097,0.9762876422843205,0.0006253579049371183,0.012091940268874168,0.05,1.0,1.0,True,50,0.8
34,33.75630277118074,0.943347827365124,0.00042046012822538614,0.021682102233171463,0.05,1.0,1.0,True,50,0.8
35,23.073790573537533,0.7900867409412091,0.004920918494462967,0.038350529968738556,0.05,1.0,1.0,True,50,0.8
36,27.691773642037177,0.9224011477763439,0.0016667699674144387,0.025980480015277863,0.05,1.0,1.0,True,50,0.8
37,25.89018236456802,0.9318965829147643,0.0025651182513684034,0.029278920963406563,0.05,1.0,1.0,True,50,0.8
38,32.17538884876377,0.9294658189464525,0.0005994188250042498,0.022039126604795456,0.05,1.0,1.0,True,50,0.8
39,22.62850569353422,0.8985540053948483,0.0054245335049927235,0.025814702734351158,0.05,1.0,1.0,True,50,0.8
40,27.539453710021874,0.9135914987512509,0.0017594544915482402,0.014737171120941639,0.05,1.0,1.0,True,50,0.8
41,34.41331001231008,0.9449584379761458,0.0003598956682253629,0.024487756192684174,0.05,1.0,1.0,True,50,0.8
42,29.42953841070304,0.9409223477999124,0.0011324157239869237,0.03660666197538376,0.05,1.0,1.0,True,50,0.8
43,34.65962745105966,0.9347257972363348,0.0003413067024666816,0.023836208507418633,0.05,1.0,1.0,True,50,0.8
44,25.1817653157789,0.8434114686078397,0.0029347059316933155,0.04282914102077484,0.05,1.0,1.0,True,50,0.8
45,27.289513350827846,0.9365359484395868,0.0018158098682761192,0.02509438619017601,0.05,1.0,1.0,True,50,0.8
46,22.588591358591962,0.8299422288336095,0.00534244067966938,0.028979692608118057,0.05,1.0,1.0,True,50,0.8
47,26.919722387041773,0.9302368750752472,0.002003675326704979,0.027221394702792168,0.05,1.0,1.0,True,50,0.8
48,26.047914640985844,0.9186509398491698,0.002472574356943369,0.046944811940193176,0.05,1.0,1.0,True,50,0.8
49,32.80099872033707,0.9581782035106722,0.0005228439695201814,0.02086622267961502,0.05,1.0,1.0,True,50,0.8
50,24.80800875360472,0.8197734837498496,0.00295280828140676,0.04299673065543175,0.05,1.0,1.0,True,50,0.8
51,29.126724543940462,0.9512781378331568,0.0012160351034253836,0.019545622169971466,0.05,1.0,1.0,True,50,0.8
52,29.34139956718625,0.9065243376181552,0.0009088358492590487,0.022360598668456078,0.05,1.0,1.0,True,50,0.8
53,22.78215732325142,0.884830659587932,0.005263685714453459,0.021749595180153847,0.05,1.0,1.0,True,50,0.8
54,36.23355166431673,0.9766750151005077,0.0002378161298111081,0.013368147425353527,0.05,1.0,1.0,True,50,0.8
55,28.505058982293928,0.9413139820329545,0.0013986878329887986,0.031215887516736984,0.05,1.0,1.0,True,50,0.8
56,27.872320455382294,0.9392432207444691,0.0016213854542002082,0.029004720970988274,0.05,1.0,1.0,True,50,0.8
57,28.004003355900352,0.8826711725791624,0.0011871032183989882,0.033913321793079376,0.05,1.0,1.0,True,50,0.8
58,25.13283012401843,0.9152518921599976,0.003066130680963397,0.02450784482061863,0.05,1.0,1.0,True,50,0.8
59,27.409386266712584,0.9585211485186044,0.0018149618990719318,0.0224536694586277,0.05,1.0,1.0,True,50,0.8
60,28.679746235548343,0.9150975245917052,0.0012826730962842703,0.02818727307021618,0.05,1.0,1.0,True,50,0.8
61,23.35316513449195,0.8389269478102017,0.004242034628987312,0.03669961541891098,0.05,1.0,1.0,True,50,0.8
62,32.3230920356047,0.9557338152907335,0.0005848557339049876,0.016630759462714195,0.05,1.0,1.0,True,50,0.8
63,22.92999388023948,0.8153716170539459,0.005053155589848757,0.033827558159828186,0.05,1.0,1.0,True,50,0.8
64,21.401524744454754,0.818037673263206,0.007236572913825512,0.033487677574157715,0.05,1.0,1.0,True,50,0.8
65,27.23718224160836,0.9493287436498792,0.001851275796070695,0.023372137919068336,0.05,1.0,1.0,True,50,0.8
66,25.429122405011952,0.9266308658170995,0.002862757071852684,0.023540228605270386,0.05,1.0,1.0,True,50,0.8
67,29.068343214502868,0.9492745817907086,0.0011206830386072397,0.026599235832691193,0.05,1.0,1.0,True,50,0.8
68,27.49277717399231,0.8958669910255447,0.001524236984550953,0.03620510548353195,0.05,1.0,1.0,True,50,0.8
69,29.933803099728106,0.9325706607237327,0.0010086785769090056,0.024351542815566063,0.05,1.0,1.0,True,50,0.8
70,26.163826907412467,0.9448184794347476,0.002416128758341074,0.017541078850626945,0.05,1.0,1.0,True,50,0.8
71,18.295769385696484,0.6954827902474144,0.014236553572118282,0.044243793934583664,0.05,1.0,1.0,True,50,0.8
72,38.39429121923996,0.9925748649888486,0.00014465520507656038,0.012474080547690392,0.05,1.0,1.0,True,50,0.8
73,18.03817513374164,0.7676170572055354,0.015446077100932598,0.03067651204764843,0.05,1.0,1.0,True,50,0.8
74,26.33576713502304,0.8053391952696184,0.0022666899021714926,0.04812071844935417,0.05,1.0,1.0,True,50,0.8
75,25.159533573327902,0.9118900167783655,0.003041971242055297,0.018784644082188606,0.05,1.0,1.0,True,50,0.8
76,22.68529070789684,0.9018501632617906,0.00537419319152832,0.016946446150541306,0.05,1.0,1.0,True,50,0.8
77,32.88158959852799,0.9686541952062071,0.0005144733586348593,0.019206516444683075,0.05,1.0,1.0,True,50,0.8
78,29.529939146079958,0.9441378258641567,0.0011115995002910495,0.03003276325762272,0.05,1.0,1.0,True,50,0.8
79,25.29919976170907,0.8076608134198754,0.0027448274195194244,0.03892245143651962,0.05,1.0,1.0,True,50,0.8
80,24.391419668190117,0.8701815232120798,0.003467388916760683,0.029634952545166016,0.05,1.0,1.0,True,50,0.8
81,32.503928592943126,0.9546301626245672,0.0005576422554440796,0.021257145330309868,0.05,1.0,1.0,True,50,0.8
82,39.51021417985574,0.9845415576446659,0.0001117191495723091,0.01619572378695011,0.05,1.0,1.0,True,50,0.8
83,32.6823178900002,0.9363588559584475,0.0005338682094588876,0.02937883511185646,0.05,1.0,1.0,True,50,0.8
84,34.01575986606585,0.9546137790823254,0.00039590976666659117,0.019355805590748787,0.05,1.0,1.0,True,50,0.8
85,22.487321177526592,0.8549575506401598,0.0056028286926448345,0.03683631494641304,0.05,1.0,1.0,True,50,0.8
86,32.51169756008537,0.9139090783517304,0.0005355821922421455,0.03166711702942848,0.05,1.0,1.0,True,50,0.8
87,30.344280655127132,0.9169668375876789,0.0008857699576765299,0.03348151966929436,0.05,1.0,1.0,True,50,0.8
88,36.453356538821545,0.9698201982675445,0.00022606652055401355,0.013608970679342747,0.05,1.0,1.0,True,50,0.8
89,28.5708315134128,0.9562645109007049,0.001375855877995491,0.027320614084601402,0.05,1.0,1.0,True,50,0.8
90,29.225606349483293,0.9294351979751828,0.0011760686757043004,0.026746779680252075,0.05,1.0,1.0,True,50,0.8
91,31.85443592515044,0.9561618328309772,0.0006515574641525745,0.02187485620379448,0.05,1.0,1.0,True,50,0.8
92,37.20578928082031,0.9619497102296021,0.00019017427985090762,0.019428381696343422,0.05,1.0,1.0,True,50,0.8
93,32.93755777504593,0.9398539491128504,0.0005081635899841785,0.01992643252015114,0.05,1.0,1.0,True,50,0.8
94,31.318866244019276,0.8740036345410889,0.0007171197794377804,0.03760582208633423,0.05,1.0,1.0,True,50,0.8
95,39.163746134324235,0.972519620099673,0.00012098545994376764,0.01503977831453085,0.05,1.0,1.0,True,50,0.8
96,26.973723083465586,0.9334792526452288,0.0020056383218616247,0.024953093379735947,0.05,1.0,1.0,True,50,0.8
97,38.93113167332272,0.9826064264349893,0.00012774972128681839,0.012808035127818584,0.05,1.0,1.0,True,50,0.8
98,23.673829241664713,0.8287317120225983,0.004234539810568094,0.043375324457883835,0.05,1.0,1.0,True,50,0.8
99,32.23466629771014,0.9281124004746246,0.0005974324303679168,0.021925535053014755,0.05,1.0,1.0,True,50,0.8
100,34.724588282261394,0.9453016582711131,0.000336732977302745,0.02141181379556656,0.05,1.0,1.0,True,50,0.8
101,36.81591372195097,0.9658568824100298,9.417226101504639e-05,0.00869404524564743,0.05,1.0,1.0,True,50,0.8
102,26.420347939856462,0.8777585126136663,0.0019305094610899687,0.026444721966981888,0.05,1.0,1.0,True,50,0.8
103,23.41766949898669,0.9173973024014472,0.004551461897790432,0.02152552269399166,0.05,1.0,1.0,True,50,0.8
104,23.581301234487317,0.8303040636350641,0.00416762288659811,0.0349370613694191,0.05,1.0,1.0,True,50,0.8
105,22.385490285504662,0.9011980528389156,0.005752695724368095,0.027157027274370193,0.05,1.0,1.0,True,50,0.8
106,24.693506115578607,0.9293843614899455,0.003387625329196453,0.015322479419410229,0.05,1.0,1.0,True,50,0.8
107,36.12282108805391,0.9772675749840998,0.00024417066015303135,0.014666721224784851,0.05,1.0,1.0,True,50,0.8
108,29.611733907261378,0.8948129301562029,0.0010924015659838915,0.028522377833724022,0.05,1.0,1.0,True,50,0.8
109,21.563794609679185,0.8542648252643144,0.006969059351831675,0.027945658192038536,0.05,1.0,1.0,True,50,0.8
110,31.21068461351949,0.9552030071108703,0.000755589222535491,0.017734618857502937,0.05,1.0,1.0,True,50,0.8
111,27.52054275610245,0.9214397240603118,0.0013939817436039448,0.027174310758709908,0.05,1.0,1.0,True,50,0.8
112,28.637582505086172,0.8502483799211658,0.0013535086764022708,0.03333102539181709,0.05,1.0,1.0,True,50,0.8
113,34.91639452167427,0.9623037495326454,0.00032231141813099384,0.016627086326479912,0.05,1.0,1.0,True,50,0.8
114,17.824210751518905,0.6503327604958339,0.016222229227423668,0.037070028483867645,0.05,1.0,1.0,True,50,0.8
115,18.831018177151037,0.7289499017270978,0.013056646101176739,0.042978689074516296,0.05,1.0,1.0,True,50,0.8
116,21.615372708134323,0.8389407146665132,0.0068673789501190186,0.031961217522621155,0.05,1.0,1.0,True,50,0.8
117,35.47783937302471,0.9654793687572297,0.0002832397003658116,0.015490236692130566,0.05,1.0,1.0,True,50,0.8
118,35.07160287016473,0.9732412327661479,0.00030819186940789223,0.01474187895655632,0.05,1.0,1.0,True,50,0.8
119,26.234703102252578,0.9231085680632768,0.002362444531172514,0.028957348316907883,0.05,1.0,1.0,True,50,0.8
