sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,zeta
0,25.69796683337512,0.8969323436472031,0.0026338340248912573,0.021454837173223495,0.25,1.0,1.0,True,50,0.8
1,22.964153223789893,0.8251663698200655,0.005047258455306292,0.035409923642873764,0.25,1.0,1.0,True,50,0.8
2,29.057468532290894,0.9168194516611438,0.0011581145226955414,0.02022090181708336,0.25,1.0,1.0,True,50,0.8
3,29.46219010902199,0.898959381756218,0.0010450765257701278,0.027011293917894363,0.25,1.0,1.0,True,50,0.8
4,29.58652959751779,0.9551835469017333,0.001083928276784718,0.021126387640833855,0.25,1.0,1.0,True,50,0.8
5,26.57321212070969,0.900972567823061,0.0020358471665531397,0.023918233811855316,0.25,1.0,1.0,True,50,0.8
6,22.563697367067025,0.8307356960722245,0.0045354668982326984,0.03561248257756233,0.25,1.0,1.0,True,50,0.8
7,34.93661966525557,0.9701989113023529,0.000317651079967618,0.014344025403261185,0.25,1.0,1.0,True,50,0.8
8,24.665246706580128,0.8585569112531849,0.003386654192581773,0.029397768899798393,0.25,1.0,1.0,True,50,0.8
9,17.837097576626622,0.6732720843621652,0.016225386410951614,0.04444669932126999,0.25,1.0,1.0,True,50,0.8
10,20.99283334849273,0.8769944990518113,0.007863026112318039,0.054754603654146194,0.25,1.0,1.0,True,50,0.8
11,33.76272761150901,0.9401832904101526,0.00041984886047430336,0.022882496938109398,0.25,1.0,1.0,True,50,0.8
12,28.344972563808884,0.9301986358944476,0.0014539073454216123,0.01970367506146431,0.25,1.0,1.0,True,50,0.8
13,26.544111558415228,0.8841783307642668,0.002209463156759739,0.02887788787484169,0.25,1.0,1.0,True,50,0.8
14,34.97582198412307,0.9560596419284957,0.0003175833262503147,0.02601141855120659,0.25,1.0,1.0,True,50,0.8
15,27.507080097371656,0.9250993780230468,0.0017724945209920406,0.02173721045255661,0.25,1.0,1.0,True,50,0.8
16,38.66229873790455,0.9749580145005226,0.00013562537787947804,0.018614603206515312,0.25,1.0,1.0,True,50,0.8
17,34.71941776636609,0.9437719792958015,0.0003369766054674983,0.020254189148545265,0.25,1.0,1.0,True,50,0.8
18,28.900236036624648,0.9318715022651958,0.001243129256181419,0.023382067680358887,0.25,1.0,1.0,True,50,0.8
19,28.680438628592317,0.9312515883592137,0.0013098958879709244,0.02196251042187214,0.25,1.0,1.0,True,50,0.8
20,25.854235434793978,0.8043802668262654,0.00222266698256135,0.04453212022781372,0.25,1.0,1.0,True,50,0.8
21,38.94349822376792,0.982861733519625,0.00012740259990096092,0.014592355117201805,0.25,1.0,1.0,True,50,0.8
22,27.489525733135977,0.9012531481983123,0.0017486714059486985,0.04349077492952347,0.25,1.0,1.0,True,50,0.8
23,33.42127863092563,0.9313436483481843,0.0004539648361969739,0.02442481368780136,0.25,1.0,1.0,True,50,0.8
24,29.8439750710925,0.9236636199864441,0.001032318570651114,0.028426947072148323,0.25,1.0,1.0,True,50,0.8
25,32.55281919928304,0.9367037303861081,0.0005528411129489541,0.01791355200111866,0.25,1.0,1.0,True,50,0.8
26,27.83228411732228,0.8733201485273225,0.0013721712166443467,0.0274339746683836,0.25,1.0,1.0,True,50,0.8
27,32.02354412311802,0.961976453246716,0.0006267979624681175,0.021926481276750565,0.25,1.0,1.0,True,50,0.8
28,26.433450510439506,0.8232580933831484,0.001983476569876075,0.03324715048074722,0.25,1.0,1.0,True,50,0.8
29,32.321645467170555,0.9791488943638816,0.0005852089379914105,0.01163767371326685,0.25,1.0,1.0,True,50,0.8
30,23.09599492657776,0.89840903865333,0.004894840996712446,0.020659323781728745,0.25,1.0,1.0,True,50,0.8
31,16.288180700952964,0.663717696747634,0.023282773792743683,0.03875594958662987,0.25,1.0,1.0,True,50,0.8
32,33.87514454101299,0.9621364874890223,0.00040928166708908975,0.020602159202098846,0.25,1.0,1.0,True,50,0.8
33,31.15919959182822,0.972202773772034,0.0007650323095731437,0.01488158106803894,0.25,1.0,1.0,True,50,0.8
34,33.99633910314791,0.9371891585135423,0.0003978516615461558,0.02414759434759617,0.25,1.0,1.0,True,50,0.8
35,23.259088954675025,0.793649113632285,0.004715376067906618,0.037315819412469864,0.25,1.0,1.0,True,50,0.8
36,28.292444999356967,0.9217620642684684,0.0014514715876430273,0.025454489514231682,0.25,1.0,1.0,True,50,0.8
37,25.81317149867087,0.9291504074053376,0.002611009404063225,0.027683354914188385,0.25,1.0,1.0,True,50,0.8
38,31.693028536268585,0.9196543834865155,0.000669832865241915,0.02281077206134796,0.25,1.0,1.0,True,50,0.8
39,21.733890904564156,0.8780683794814418,0.006665364373475313,0.025494184345006943,0.25,1.0,1.0,True,50,0.8
40,26.499635792352493,0.9037125560621297,0.0022354235406965017,0.01696161925792694,0.25,1.0,1.0,True,50,0.8
41,34.065318199786766,0.9420939928422403,0.00038992022746242583,0.024952279403805733,0.25,1.0,1.0,True,50,0.8
42,26.43852036340595,0.9115093906628212,0.0022547985427081585,0.03613360598683357,0.25,1.0,1.0,True,50,0.8
43,34.159159664822496,0.9289862759434402,0.00038299369043670595,0.0252225399017334,0.25,1.0,1.0,True,50,0.8
44,24.208870094796097,0.8130571746684984,0.003671589307487011,0.046213582158088684,0.25,1.0,1.0,True,50,0.8
45,25.504339451152177,0.9130691621139291,0.002738972892984748,0.02515261247754097,0.25,1.0,1.0,True,50,0.8
46,21.853919110618204,0.800073415076411,0.006327132694423199,0.029187094420194626,0.25,1.0,1.0,True,50,0.8
47,26.061528760618856,0.906031759450664,0.002441443968564272,0.03109709545969963,0.25,1.0,1.0,True,50,0.8
48,25.706369828572576,0.9358371225357732,0.0026748771779239178,0.04309864714741707,0.25,1.0,1.0,True,50,0.8
49,32.36181456154392,0.9553588678747016,0.0005784828681498766,0.02475615218281746,0.25,1.0,1.0,True,50,0.8
50,25.064426055063656,0.8124700748161675,0.002783514792099595,0.04246664047241211,0.25,1.0,1.0,True,50,0.8
51,28.618629966550895,0.9393270031555764,0.0013669593026861548,0.02181871421635151,0.25,1.0,1.0,True,50,0.8
52,29.416481088416475,0.9058792970428711,0.000893258664291352,0.02655218169093132,0.25,1.0,1.0,True,50,0.8
53,24.02085172190823,0.8952990167411918,0.003957495559006929,0.024434829130768776,0.25,1.0,1.0,True,50,0.8
54,36.146276341989896,0.9783292053838263,0.00024264358216896653,0.014902240596711636,0.25,1.0,1.0,True,50,0.8
