sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,zeta
0,24.184497389084623,0.8644105825761584,525.2684326171875,8.613945960998535,0.4933684710553483,380.0035095214844,375.16558837890625,True,50,0.8
1,21.11049022331232,0.7927214658213154,6991.44580078125,34.14517593383789,0.3321822135169404,984.3523559570312,950.7636108398438,True,50,0.8
2,28.522158721339643,0.9082824253957474,702.4498901367188,11.964481353759766,0.5348545758036035,511.73492431640625,732.261962890625,True,50,0.8
3,29.22381742751559,0.8956106300701236,396.21026611328125,16.769166946411133,0.35642428268985726,615.5120849609375,599.059814453125,True,50,0.8
4,28.020421564867,0.9403176538423242,38.25165939331055,2.8897578716278076,0.512501150306667,143.59335327148438,156.8626251220703,True,50,0.8
5,26.838742376808472,0.9022651301982588,47.108333587646484,3.6549625396728516,0.4103571677080943,144.07359313964844,156.83853149414062,True,50,0.8
6,23.241680915578684,0.8533818532427546,13.517719268798828,1.4928913116455078,0.4936075574329136,41.085121154785156,59.02552795410156,True,50,0.8
7,27.014466132459148,0.9338756382342339,1477.448486328125,6.366905212402344,0.6397391773679931,557.6182250976562,866.3099975585938,True,50,0.8
8,23.132317304926456,0.8432528593191075,1744.03466796875,21.261716842651367,0.4243064889547035,656.1724853515625,601.513916015625,True,50,0.8
9,18.147155743975855,0.6774275029525406,7580.5849609375,29.23717498779297,0.35521561077071434,641.4669799804688,708.364501953125,True,50,0.8
10,20.657859623170477,0.8608029926560755,3.9494996070861816,1.3260260820388794,0.33509812063743927,27.224153518676758,21.56390953063965,True,50,0.8
11,29.281520626564884,0.9283216110323974,1108.4176025390625,16.6713809967041,0.46223367214270816,871.3902587890625,969.93994140625,True,50,0.8
12,27.044689653326827,0.9188864462508198,1359.7166748046875,26.42961883544922,0.3486754647221321,1017.8936767578125,832.6101684570312,True,50,0.8
13,26.633497204955603,0.8756734752860323,98.31600952148438,6.754290580749512,0.3480151642729153,219.89004516601562,213.12677001953125,True,50,0.8
14,33.28955873936684,0.9489702478943103,15.620351791381836,4.199747085571289,0.35462216024662113,185.89129638671875,182.6431427001953,True,50,0.8
15,25.638216170039534,0.9141361131126174,92.50177001953125,4.818753719329834,0.3220898699426239,203.28176879882812,184.22109985351562,True,50,0.8
16,36.04037429720968,0.9737864929425335,23.065156936645508,5.313401222229004,0.46771401367610144,283.8185119628906,304.93798828125,True,50,0.8
17,35.06649837966625,0.9467305113302911,85.82099914550781,11.145910263061523,0.5100370487290423,514.8710327148438,525.231689453125,True,50,0.8
18,28.01207819502754,0.9213228542408142,285.3188781738281,10.143133163452148,0.3992162689868469,434.41729736328125,432.5130615234375,True,50,0.8
19,29.07486457905753,0.9310111386741832,101.94713592529297,5.597228527069092,0.4746155974648504,260.83465576171875,291.9378967285156,True,50,0.8
20,26.029387185033773,0.7982799941049149,800.210205078125,31.628982543945312,0.29623497198860327,769.1985473632812,612.2410278320312,True,50,0.8
21,34.10726928140035,0.9758520465578703,7.6428093910217285,1.6288177967071533,0.5253410521491434,126.248291015625,140.3543701171875,True,50,0.8
22,25.75163745364067,0.8822738280975413,223.76646423339844,12.61361026763916,0.2655754808916664,298.6256103515625,292.8525085449219,True,50,0.8
23,29.51206469094253,0.8921359480388454,150.4059600830078,13.419520378112793,0.3124950714086287,415.2474670410156,366.9954833984375,True,50,0.8
24,28.459531273837342,0.917049785824137,296.04412841796875,8.132922172546387,0.5499795854305319,395.0999755859375,456.6139221191406,True,50,0.8
25,31.071399822964253,0.933409241207859,479.6383361816406,12.510169982910156,0.37133174043640677,675.5300903320312,785.3908081054688,True,50,0.8
26,27.466630285357077,0.8134716436544662,59.99156951904297,2.2491257190704346,0.3653905957262247,116.6080551147461,200.47410583496094,True,50,0.8
