sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling
0,32.91625234281155,0.9529673281376576,0.0004997581127099693,0.015334724448621273,0.5,1.0,1.0
1,37.91991115374566,0.9820329400377253,0.0001612425985513255,0.013650063425302505,0.5,1.0,1.0
2,32.7619765497675,0.9316873709922051,0.0004935153410769999,0.012761194258928299,0.5,1.0,1.0
3,35.599210997922384,0.9517937692264777,0.0002543583686929196,0.011519811116158962,0.5,1.0,1.0
4,26.55397786840706,0.913135099780272,0.0021789923775941133,0.01771838217973709,0.5,1.0,1.0
5,36.58894716782187,0.9528302469620457,0.00020284844504203647,0.01053470280021429,0.5,1.0,1.0
6,35.08917104418869,0.9769924365760618,0.0002535564126446843,0.013648254796862602,0.5,1.0,1.0
7,36.03735600158582,0.9422759534243275,0.0002465339202899486,0.009763901121914387,0.5,1.0,1.0
8,33.7139850388764,0.9693237198641672,0.00042159651638939977,0.011428352445363998,0.5,1.0,1.0
9,32.461491113362975,0.9283717461507017,0.000559442734811455,0.016087181866168976,0.5,1.0,1.0
10,38.074218668515435,0.9926497645145599,0.00015397534298244864,0.012093509547412395,0.5,1.0,1.0
11,41.44894749607725,0.9777383464239576,7.152716716518626e-05,0.009778873063623905,0.5,1.0,1.0
12,31.86619333734911,0.9621354754652801,0.0006462709279730916,0.01592474803328514,0.5,1.0,1.0
13,39.51890662737074,0.98218235916336,0.00011138002446386963,0.012557484209537506,0.5,1.0,1.0
14,46.384213303405765,0.9931914126202541,2.296246930200141e-05,0.010456688702106476,0.5,1.0,1.0
15,46.52529054956211,0.9859690619757547,2.222101466031745e-05,0.008260751143097878,0.5,1.0,1.0
16,41.83481068962253,0.9749783165483775,6.532655243063346e-05,0.009630956687033176,0.5,1.0,1.0
17,46.16430079337724,0.9873039625100676,2.4160808607120998e-05,0.008899632841348648,0.5,1.0,1.0
18,30.497654693743065,0.9157896662050218,0.0008605466573499143,0.011786546558141708,0.5,1.0,1.0
19,37.66146401198656,0.9697050230098951,0.00016562816745135933,0.012026092037558556,0.5,1.0,1.0
20,37.91496125162486,0.9779222044167257,0.00013829351519234478,0.01343689113855362,0.5,1.0,1.0
21,39.94063374885486,0.9696308106060982,0.00010126624692929909,0.011140743270516396,0.5,1.0,1.0
22,40.43065884014454,0.9904703703950187,8.883720147423446e-05,0.015776515007019043,0.5,1.0,1.0
23,43.17360705626462,0.985339793904278,4.806062497664243e-05,0.009937058202922344,0.5,1.0,1.0
24,33.61879199495656,0.9595051120459203,0.00043284468119964004,0.017323173582553864,0.5,1.0,1.0
25,41.02855525352343,0.9797508455159372,7.852839189581573e-05,0.009281394071877003,0.5,1.0,1.0
26,27.716090088639973,0.8464956023452574,0.0014093787176534534,0.02032856084406376,0.5,1.0,1.0
27,40.21756114077397,0.9688902298993862,9.50004905462265e-05,0.009838256984949112,0.5,1.0,1.0
28,40.03694236758535,0.9840049741191884,8.651230746181682e-05,0.016462009400129318,0.5,1.0,1.0
29,28.984500997003554,0.9302137007377466,0.001261901343241334,0.014441192150115967,0.5,1.0,1.0
30,31.368204160601053,0.9221937255832964,0.0007286477484740317,0.015256397426128387,0.5,1.0,1.0
31,36.578810167491824,0.9824850028082805,0.00021775683853775263,0.014212504960596561,0.5,1.0,1.0
32,42.33672150449059,0.9837088010613149,5.832631723023951e-05,0.008977402932941914,0.5,1.0,1.0
33,39.8572115629207,0.9752023172160175,0.0001032472646329552,0.010912574827671051,0.5,1.0,1.0
34,43.11979940364988,0.9868648308410979,4.868274845648557e-05,0.009952562861144543,0.5,1.0,1.0
35,37.044771726552725,0.9696707702919426,0.00019721867283806205,0.01425985712558031,0.5,1.0,1.0
36,35.80504773824121,0.9743635257854059,0.00025736429961398244,0.013219599612057209,0.5,1.0,1.0
37,38.92827198978537,0.9798974850752282,0.00012743784463964403,0.014505213126540184,0.5,1.0,1.0
38,35.217765431454204,0.9654720569581132,0.0002975039533339441,0.015636920928955078,0.5,1.0,1.0
