sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling
0,36.342943333120814,0.9769661705229735,0.00022703391732648015,0.01026214100420475,0.1,1.0,1.0
1,42.07520958886744,0.9902645516813847,6.193696754053235e-05,0.007950195111334324,0.1,1.0,1.0
2,37.36239962463332,0.9831731221624204,0.0001711032964522019,0.008114674128592014,0.1,1.0,1.0
3,45.31586633008707,0.991559473199864,2.7150666937814094e-05,0.007384904194623232,0.1,1.0,1.0
4,27.845523599579938,0.9304071451288382,0.0016184569103643298,0.012710070237517357,0.1,1.0,1.0
5,39.473432205433404,0.9787490885970024,0.00010440545884193853,0.006463742349296808,0.1,1.0,1.0
6,41.58072793203189,0.9938232257762315,5.687467273673974e-05,0.00922134704887867,0.1,1.0,1.0
7,38.62497338924762,0.9696582107582697,0.00013586731802206486,0.00614086864516139,0.1,1.0,1.0
8,37.50734654385968,0.9800470194734164,0.0001760195300448686,0.008025657385587692,0.1,1.0,1.0
9,37.079449519950465,0.9727911832439641,0.00019317897385917604,0.010719722136855125,0.1,1.0,1.0
10,43.268400726223064,0.996173917247661,4.656214514398016e-05,0.006632131990045309,0.1,1.0,1.0
11,44.50888546297803,0.9874969387371227,3.535714859026484e-05,0.006699325516819954,0.1,1.0,1.0
12,38.54015211730038,0.9891588497903079,0.00013900126214139163,0.009115293622016907,0.1,1.0,1.0
13,44.53728004697943,0.9958411982000428,3.5072764148935676e-05,0.006872841622680426,0.1,1.0,1.0
14,50.309268805562255,0.9967356296515686,9.300643796450458e-06,0.006683071609586477,0.1,1.0,1.0
15,51.5108021291922,0.9959021486703333,7.0503838287550025e-06,0.005164903122931719,0.1,1.0,1.0
16,48.62761929273766,0.9948151784846165,1.3671270608028863e-05,0.0047033680602908134,0.1,1.0,1.0
17,49.23083834509937,0.9952937432240898,1.1924981663469225e-05,0.005073948763310909,0.1,1.0,1.0
18,33.574427855389274,0.9483052546348734,0.00042373768519610167,0.008585662581026554,0.1,1.0,1.0
19,39.11156469392565,0.9798616487282964,0.00011861077655339614,0.007261381484568119,0.1,1.0,1.0
20,43.94888100895825,0.9905818250526216,3.4467502700863406e-05,0.005933028180152178,0.1,1.0,1.0
21,47.342411390857315,0.9933980311679397,1.84198852366535e-05,0.005949174053966999,0.1,1.0,1.0
22,44.810781215316666,0.9964029439124283,3.2402804208686575e-05,0.009288492612540722,0.1,1.0,1.0
23,47.77188145889732,0.9960962748472166,1.667101059865672e-05,0.005587998311966658,0.1,1.0,1.0
