sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,lambda_rd,anis_param,zeta
122,36.49873764334619,0.9601429859474224,0.00020517264783848077,0.0034789452329277992,0.07,1.0,1.0,True,100,1e-05,0.0021544346900318,0.9
123,21.325608455724407,0.8604759557759658,0.007360196206718683,0.009948511607944965,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
124,29.95840535032121,0.9688680958391097,0.0010088201379403472,0.007528404705226421,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
125,26.238330159746024,0.9558253814845938,0.0023653635289520025,0.012032570317387581,0.07,1.0,1.0,True,100,1e-05,0.0046415888336127,0.9
126,29.58341304706833,0.9248361230901874,0.0010349152144044638,0.005424340255558491,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
127,26.610676775799142,0.9609776193235681,0.0021573882550001144,0.008186690509319305,0.07,1.0,1.0,True,100,1e-05,0.001,0.9
128,39.273540800139884,0.977925117247737,0.00011732653365470469,0.005074508488178253,0.07,1.0,1.0,True,100,1e-05,0.0021544346900318,0.9
129,28.23072148055594,0.9200750459768277,0.0013697900576516986,0.008976517245173454,0.07,1.0,1.0,True,100,1e-05,0.01,0.9
130,32.894634358672185,0.9740907972749665,0.0005033079069107771,0.006235683802515268,0.07,1.0,1.0,True,100,1e-05,0.0021544346900318,0.9
131,30.930751683287966,0.9784056226135653,0.0007247734465636313,0.007180020213127136,0.07,1.0,1.0,True,100,1e-05,0.001,0.9
132,26.06157270987421,0.9330417285639682,0.0024709340650588274,0.008970550261437893,0.07,1.0,1.0,True,100,1e-05,0.0046415888336127,0.9
133,23.809745991789274,0.8901739659101892,0.004131285473704338,0.017548097297549248,0.07,1.0,1.0,True,100,1e-05,0.0464158883361277,0.9
134,27.344587806750052,0.9518197341538558,0.0017980479169636965,0.011086155660450459,0.07,1.0,1.0,True,100,1e-05,0.001,0.9
135,40.87850141874286,0.9858872209232535,7.246019231388345e-05,0.00460681552067399,0.07,1.0,1.0,True,100,1e-05,0.0004641588833612,0.9
136,34.01770651284467,0.9505580926258251,0.0003885279584210366,0.008512791246175766,0.07,1.0,1.0,True,100,1e-05,0.01,0.9
137,35.08574714248728,0.9732188069721985,0.00030972849344834685,0.006070850417017937,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
138,37.252723228378656,0.9744365148100198,0.00018818039097823203,0.005955535918474197,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
139,37.04130152088708,0.9585973261033788,0.00019759150745812804,0.006920591928064823,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
140,37.62131097082555,0.9676851649125663,0.0001565180573379621,0.00646552350372076,0.07,1.0,1.0,True,100,1e-05,0.0046415888336127,0.9
141,40.950695279262774,0.979648666146862,8.000739035196602e-05,0.003906275611370802,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
142,26.554954848173296,0.9252446061701843,0.002205347642302513,0.011312156915664673,0.07,1.0,1.0,True,100,1e-05,0.01,0.9
143,27.505030966474177,0.9367713620703594,0.0017724212957546115,0.014847714453935623,0.07,1.0,1.0,True,100,1e-05,0.0046415888336127,0.9
144,38.33347141053215,0.9881493851188782,0.00014660418673884124,0.005656098946928978,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
145,22.3541337352542,0.8811073029246584,0.005797887220978737,0.013142789714038372,0.07,1.0,1.0,True,100,1e-05,0.0464158883361277,0.9
146,23.98764255984357,0.9177466744462833,0.003983497153967619,0.012519842013716698,0.07,1.0,1.0,True,100,1e-05,0.0464158883361277,0.9
147,25.849713924519158,0.9500997903246444,0.0025937093887478113,0.013142661191523075,0.07,1.0,1.0,True,100,1e-05,0.01,0.9
148,27.593435039838887,0.8887947538868914,0.0014849156141281128,0.012051410973072052,0.07,1.0,1.0,True,100,1e-05,0.0021544346900318,0.9
149,28.90084582070182,0.9333760346556854,0.0011620839359238744,0.008099670521914959,0.07,1.0,1.0,True,100,1e-05,0.0046415888336127,0.9
150,35.289969138978975,0.9865902131432965,0.00029534214991144836,0.0065633514896035194,0.07,1.0,1.0,True,100,1e-05,0.0464158883361277,0.9
151,27.917341008290933,0.9193087206037102,0.0014505289727821946,0.009497106075286865,0.07,1.0,1.0,True,100,1e-05,0.01,0.9
152,36.06131153683795,0.9664335310674427,0.0002475279616191983,0.010555208660662174,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
153,32.176822246328776,0.959282472106879,0.0006053304532542825,0.007318704389035702,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
154,43.059497965779414,0.9945313432883429,4.937400444759987e-05,0.005387288052588701,0.07,1.0,1.0,True,100,1e-05,0.01,0.9
155,22.08628921038052,0.8912652848839617,0.006171409972012043,0.011872687377035618,0.07,1.0,1.0,True,100,1e-05,0.0215443469003188,0.9
