sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,lambda_rd,anis_param,zeta
0,30.027377995520105,0.9613280215015167,136.80226135253906,3.8136889934539795,0.06605243105207514,380.7077331542969,375.16558837890625,True,100,1e-05,0.0215443469003188,0.9
1,33.15782240695861,0.9651477611686177,436.34881591796875,10.120508193969727,0.047841857378240434,931.7431030273438,950.7636108398438,True,100,1e-05,0.0464158883361277,0.9
2,31.558362798297274,0.9579254765105814,349.13629150390625,4.395468711853027,0.08259153229125428,514.6165771484375,732.261962890625,True,100,1e-05,0.0001,0.9
3,37.97999195183297,0.9622070180257961,52.76042556762695,2.1231462955474854,0.05145842553607021,610.6644287109375,599.059814453125,True,100,1e-05,0.01,0.9
4,38.450674492995816,0.9794477107939459,3.4643759727478027,1.289682149887085,0.05395484303120668,178.45736694335938,156.8626251220703,True,100,1e-05,0.0046415888336127,0.9
5,37.719193573625994,0.9666874425099361,3.846383571624756,0.7519964575767517,0.031560974934139036,212.35377502441406,156.83853149414062,True,100,1e-05,0.001,0.9
6,23.351830035429742,0.9075144899147815,13.179183959960938,0.3876505196094513,0.09037798264356674,41.31489181518555,59.02552795410156,True,100,1e-05,0.0021544346900318,0.9
7,42.613232367405416,0.9855205457892088,40.7038688659668,2.26216197013855,0.06188718650362953,871.0241088867188,866.3099975585938,True,100,1e-05,0.0004641588833612,0.9
8,32.97784445493695,0.9504840079314384,180.71839904785156,4.3467559814453125,0.05380374393132538,734.0150146484375,601.513916015625,True,100,1e-05,0.0021544346900318,0.9
9,20.306076640092748,0.8190636993087755,4611.1650390625,6.222465991973877,0.047355963313122695,639.8472900390625,708.364501953125,True,100,1e-05,0.0215443469003188,0.9
10,36.2109143218266,0.9830221630963502,0.10996046662330627,0.2979552745819092,0.04588381784905611,29.01680564880371,21.56390953063965,True,100,1e-05,0.001,0.9
11,23.119523201858847,0.8969818168349556,4580.3974609375,13.766090393066406,0.05963071410362442,868.3880004882812,969.93994140625,True,100,1e-05,0.0215443469003188,0.9
12,26.57374115398187,0.9579943884683099,1515.455810546875,7.895924091339111,0.07661383871509672,813.4465942382812,832.6101684570312,True,100,1e-05,0.0046415888336127,0.9
13,25.170296389999397,0.9143934579800633,137.7032928466797,2.602893590927124,0.042935391731536106,217.27163696289062,213.12677001953125,True,100,1e-05,0.0215443469003188,0.9
14,34.930746494924804,0.974508097281889,10.704638481140137,1.2049113512039185,0.0542644072731244,186.1074676513672,182.6431427001953,True,100,1e-05,0.0464158883361277,0.9
15,42.67957537356822,0.9786624873078152,1.8281598091125488,0.836536705493927,0.04392425250898157,203.8042449951172,184.22109985351562,True,100,1e-05,0.0002154434690031,0.9
16,37.57171300561274,0.9865607206082073,16.211475372314453,1.3763922452926636,0.06304942969204749,281.1746520996094,304.93798828125,True,100,1e-05,0.0215443469003188,0.9
17,40.37753271924877,0.98078682992542,25.263301849365234,2.713784694671631,0.08332935517267431,514.6149291992188,525.231689453125,True,100,1e-05,0.0215443469003188,0.9
18,39.440999382940575,0.9743725791481257,20.532337188720703,1.5308268070220947,0.057243011409685594,439.72735595703125,432.5130615234375,True,100,1e-05,0.01,0.9
19,35.31261228869664,0.9768896136582821,24.243776321411133,1.4655461311340332,0.06553315741852249,263.6538391113281,291.9378967285156,True,100,1e-05,0.0021544346900318,0.9
20,37.3944216769612,0.9579366177812573,58.43871307373047,4.163156032562256,0.0510804354222224,683.5336303710938,612.2410278320312,True,100,1e-05,0.01,0.9
21,31.202686426643385,0.9775271331901029,14.918024063110352,0.7511044144630432,0.06890827138456025,123.40384674072266,140.3543701171875,True,100,1e-05,0.0464158883361277,0.9
22,29.27798277851034,0.9652487100097202,99.34829711914062,2.8547961711883545,0.04549485840162147,293.907470703125,292.8525085449219,True,100,1e-05,0.001,0.9
23,36.74597029069354,0.9643666726932068,28.436389923095703,2.663571357727051,0.06981938820615387,362.5263366699219,366.9954833984375,True,100,1e-05,0.0215443469003188,0.9
24,31.639498314055214,0.94905350343454,142.35073852539062,3.584181308746338,0.07765268156599454,401.67041015625,456.6139221191406,True,100,1e-05,0.0046415888336127,0.9
25,38.34597475177045,0.9634467550583176,89.83723449707031,1.9602899551391602,0.04566269607238556,673.5241088867188,785.3908081054688,True,100,1e-05,0.0004641588833612,0.9
26,24.1507894886588,0.8341789087644054,128.7283935546875,0.8037804365158081,0.045233335867665904,115.70030975341797,200.47410583496094,True,100,1e-05,0.0046415888336127,0.9
27,34.294051974162876,0.9772298616060162,98.45079803466797,2.755885124206543,0.03934205637503557,552.5283203125,514.72021484375,True,100,1e-05,0.0215443469003188,0.9
28,29.725639470026586,0.9286885408432799,326.6307373046875,9.530920028686523,0.04000010870914354,809.8970336914062,592.8221435546875,True,100,1e-05,0.001,0.9
29,40.37698079085882,0.9866549565050255,0.20578166842460632,0.2883347272872925,0.055208416968898666,47.796470642089844,47.403961181640625,True,100,1e-05,0.0046415888336127,0.9
30,19.82847333177527,0.8167425285031494,3838.913330078125,0.9851219654083252,0.09413807210664016,360.03363037109375,607.9373168945312,True,100,1e-05,0.0464158883361277,0.9
31,18.691702295882685,0.7877399364349197,393.0692138671875,2.720402479171753,0.03422113625549155,259.6805725097656,171.35360717773438,True,100,1e-05,0.0215443469003188,0.9
32,34.57060415669228,0.9591895282899017,1.5184029340744019,0.4339999556541443,0.05571447350296767,71.83821868896484,65.98654174804688,True,100,1e-05,0.0215443469003188,0.9
33,26.795921223609827,0.9518387260221106,1881.404052734375,4.978878498077393,0.05043236191518221,1082.2113037109375,948.9366455078125,True,100,1e-05,0.0464158883361277,0.9
34,32.13502876530405,0.9740358199405227,569.5166015625,8.317207336425781,0.04742150164051665,884.1729736328125,965.6663818359375,True,100,1e-05,0.0464158883361277,0.9
35,24.45424444513799,0.8747810840345266,2341.296142578125,11.438793182373047,0.052986816680967004,1004.9931640625,808.5889282226562,True,100,1e-05,0.0464158883361277,0.9
36,31.758755842507888,0.9619877635433086,60.905574798583984,2.477818012237549,0.03040823006593662,664.663818359375,305.30914306640625,True,100,1e-05,0.0215443469003188,0.9
